Family,Category,SuggestedName,Conflict,ProblemReasons
"M_Lavatory - Wall Mounted","Plumbing Fixtures","MHT-PL-PF-Plumbing-Fixture-DN485-UND","",""
"M_Urinal - Wall Hung","Plumbing Fixtures","MHT-PL-PF-Plumbing-Fixture-DN20-UND","",""
"Rechteckiger Pfosten","Curtain Wall Mullions","MHT-ME-FAM-Rechteckiger-Pfosten-Autodesk-Revit-Db-Mulliontype-Object-At-0X0000000000000A39-Autodesk-Revit-Db-Mulliontype","",""
"Systemelement","Curtain Panels","MHT-ME-FAM-Systemelement-Autodesk-Revit-Db-Paneltype-Object-At-0X0000000000000A3C-Autodesk-Revit-Db-Paneltype","",""
"Geländerpfosten - rechteckig","Balusters","MHT-ME-FAM-Gel-Nderpfosten-Rechteckig-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A3E-Autodesk-Revit-Db-Familysymbol","",""
"Drehflügel 1-flg - Stahlzarge","Doors","MHT-ME-D-885-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A3F-Autodesk-Revit-Db-Familysymbol","",""
"Türelement 1-flg - Drehflügel - Glas","Doors","MHT-ME-D-910-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A41-Autodesk-Revit-Db-Familysymbol","",""
"Türelement 2-flg - Drehflügel - Glas","Doors","MHT-ME-D-2490-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A42-Autodesk-Revit-Db-Familysymbol","",""
"STB Stütze - rund","Structural Columns","MHT-ME-FAM-Stb-St-Tze-Rund-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A43-Autodesk-Revit-Db-Familysymbol","",""
"Aufzug 2-flg","Specialty Equipment","MHT-ME-FAM-Aufzug-2-Flg-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A44-Autodesk-Revit-Db-Familysymbol","",""
"Stahlbalkon","Generic Models","MHT-ME-GM-Stahlbalkon-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A45-Autodesk-Revit-Db-Familysymbol","",""
"Giebel","Mass","MHT-ME-FAM-Giebel-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A46-Autodesk-Revit-Db-Familysymbol","",""
"Stahlseil","Profiles","MHT-ME-FAM-Stahlseil-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A47-Autodesk-Revit-Db-Familysymbol","",""
"Handlauf - rund","Profiles","MHT-ME-FAM-Handlauf-Rund-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A48-Autodesk-Revit-Db-Familysymbol","",""
"Fassade - Pfosten - Deckprofil U","Profiles","MHT-ME-FAM-Fassade-Pfosten-Deckprofil-U-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A49-Autodesk-Revit-Db-Familysymbol","",""
"Sporthalle1","Mass","MHT-ME-FAM-Sporthalle1-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A4B-Autodesk-Revit-Db-Familysymbol","",""
"Körper 2","Mass","MHT-ME-FAM-K-Rper-2-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A4C-Autodesk-Revit-Db-Familysymbol","",""
"Diffuser Tag  - TYPE NAME","Air Terminal Tags","MHT-ME-FAM-Diffuser-Tag-Name-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A4D-Autodesk-Revit-Db-Familysymbol","","missing_system;missing_size;missing_shape"
"AISC Pipe Shapes-Section","Detail Items","MHT-ME-FAM-Aisc-Pipe-Shapes-Section-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A4E-Autodesk-Revit-Db-Familysymbol","",""
"AISC Pipe Shapes-Top","Detail Items","MHT-ME-FAM-Aisc-Pipe-Shapes-Top-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A4F-Autodesk-Revit-Db-Familysymbol","",""
"Centerline","Generic Annotations","MHT-ME-FAM-Centerline-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000000A50-Autodesk-Revit-Db-Annotationsymboltype","",""
"View Title","View Titles","MHT-ME-FAM-View-Title-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A51-Autodesk-Revit-Db-Familysymbol","",""
"Section Tail - Filled Horizontal","Section Marks","MHT-ME-FAM-Section-Tail-Filled-Horizontal-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A52-Autodesk-Revit-Db-Familysymbol","",""
"Section Head - no arrow","Section Marks","MHT-ME-FAM-Section-Head-No-Arrow-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A53-Autodesk-Revit-Db-Familysymbol","",""
"Callout Head","Callout Heads","MHT-ME-FAM-Callout-Head-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A54-Autodesk-Revit-Db-Familysymbol","",""
"M_View Reference","View Reference","MHT-ME-FAM-M-View-Reference-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A55-Autodesk-Revit-Db-Familysymbol","",""
"M_Cross - Generic","Pipe Fittings","MHT-ME-FAM-M-Cross-Generic-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A56-Autodesk-Revit-Db-Familysymbol","",""
"M_Elbow - Generic","Pipe Fittings","MHT-ME-FAM-M-Elbow-Generic-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A57-Autodesk-Revit-Db-Familysymbol","",""
"M_Tee - Generic","Pipe Fittings","MHT-ME-FAM-M-Tee-Generic-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A58-Autodesk-Revit-Db-Familysymbol","",""
"M_Transition - Generic","Pipe Fittings","MHT-ME-FAM-M-Transition-Generic-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A59-Autodesk-Revit-Db-Familysymbol","",""
"M_Coupling - Generic","Pipe Fittings","MHT-ME-FAM-M-Coupling-Generic-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A5A-Autodesk-Revit-Db-Familysymbol","",""
"M_Coupling - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-M-Coupling-Pvc-Sch-40-Dwv-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A5B-Autodesk-Revit-Db-Familysymbol","",""
"M_Wye 45 Deg Double - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-M-Wye-45-Deg-Double-Pvc-Sch-40-Dwv-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A5C-Autodesk-Revit-Db-Familysymbol","",""
"M_Bend - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-M-Bend-Pvc-Sch-40-Dwv-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A5D-Autodesk-Revit-Db-Familysymbol","",""
"M_Reducer - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-M-Reducer-Pvc-Sch-40-Dwv-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A5E-Autodesk-Revit-Db-Familysymbol","",""
"M_Tee Sanitary - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-M-Tee-Sanitary-Pvc-Sch-40-Dwv-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A5F-Autodesk-Revit-Db-Familysymbol","",""
"M_Bottom Elevation Duct Tag","Duct Tags","MHT-ME-DF-M-Bottom-Elevation-Duct-Tag","","missing_shape;missing_fitting;missing_size"
"M_Flex Duct Tag Round","Flex Duct Tags","MHT-ME-DF-M-Flex-Duct-Tag-Round","","missing_shape;missing_fitting;missing_size"
"M_Pipe Size Tag","Pipe Tags","MHT-ME-FAM-M-Pipe-Size-Tag-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A62-Autodesk-Revit-Db-Familysymbol","",""
"M_Break Line","Detail Items","MHT-ME-FAM-M-Break-Line-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A63-Autodesk-Revit-Db-Familysymbol","",""
"M_Spot Elevation - Target Filled","Spot Elevation Symbols","MHT-ME-FAM-M-Spot-Elevation-Target-Filled-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A64-Autodesk-Revit-Db-Familysymbol","",""
"Break Line","Detail Items","MHT-ME-FAM-Break-Line-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A65-Autodesk-Revit-Db-Familysymbol","",""
"M_Lighting and Appliance Panelboard - 208V MCB - Surface","Electrical Equipment","MHT-EL-EE-Electrical-Equipment-DN1651-UND","",""
"M_Dry Type Transformer - 480-208Y120 - NEMA Type 3R","Electrical Equipment","MHT-EL-EE-Electrical-Equipment-DN1-UND","",""
"M_Electrical Equipment Type Mark Tag","Electrical Equipment Tags","MHT-ME-FAM-M-Electrical-Equipment-Mark-Tag-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A6E-Autodesk-Revit-Db-Familysymbol","",""
"M_Floor Drain with Waterproofing-Section","Detail Items","MHT-ME-FAM-M-Floor-Drain-With-Waterproofing-Section-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A6F-Autodesk-Revit-Db-Familysymbol","",""
"M_Keynote Tag","Keynote Tags","MHT-ME-FAM-M-Keynote-Tag-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A70-Autodesk-Revit-Db-Familysymbol","",""
"Elevation Mark Square - Upgrade","Elevation Marks","MHT-ME-FAM-Elevation-Mark-Square-Upgrade-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A73-Autodesk-Revit-Db-Familysymbol","",""
"Elevation Mark Pointer_Square","Elevation Marks","MHT-ME-FAM-Elevation-Mark-Pointer-Square-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A74-Autodesk-Revit-Db-Familysymbol","",""
"Elevation Mark Circle - Upgrade","Elevation Marks","MHT-ME-FAM-Elevation-Mark-Circle-Upgrade-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A75-Autodesk-Revit-Db-Familysymbol","",""
"Elevation Mark Pointer_Circle","Elevation Marks","MHT-ME-FAM-Elevation-Mark-Pointer-Circle-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A77-Autodesk-Revit-Db-Familysymbol","",""
"Channel Horizontal Cross","Cable Tray Fittings","MHT-ME-FAM-Channel-Horizontal-Cross-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A7B-Autodesk-Revit-Db-Familysymbol","",""
"Channel Horizontal Tee","Cable Tray Fittings","MHT-ME-FAM-Channel-Horizontal-Tee-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A7C-Autodesk-Revit-Db-Familysymbol","",""
"Channel Reducer","Cable Tray Fittings","MHT-ME-FAM-Channel-Reducer-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A7D-Autodesk-Revit-Db-Familysymbol","",""
"Channel Union","Cable Tray Fittings","MHT-ME-FAM-Channel-Union-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A7E-Autodesk-Revit-Db-Familysymbol","",""
"Channel Vertical Inside Bend","Cable Tray Fittings","MHT-ME-FAM-Channel-Vertical-Inside-Bend-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A7F-Autodesk-Revit-Db-Familysymbol","",""
"Channel Vertical Outside Bend","Cable Tray Fittings","MHT-ME-FAM-Channel-Vertical-Outside-Bend-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A80-Autodesk-Revit-Db-Familysymbol","",""
"Ladder Horizontal Bend","Cable Tray Fittings","MHT-ME-FAM-Ladder-Horizontal-Bend-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A81-Autodesk-Revit-Db-Familysymbol","",""
"Ladder Horizontal Cross","Cable Tray Fittings","MHT-ME-FAM-Ladder-Horizontal-Cross-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A82-Autodesk-Revit-Db-Familysymbol","",""
"Ladder Horizontal Tee","Cable Tray Fittings","MHT-ME-FAM-Ladder-Horizontal-Tee-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A83-Autodesk-Revit-Db-Familysymbol","",""
"Ladder Reducer","Cable Tray Fittings","MHT-ME-FAM-Ladder-Reducer-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A84-Autodesk-Revit-Db-Familysymbol","",""
"Ladder Union","Cable Tray Fittings","MHT-ME-FAM-Ladder-Union-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A85-Autodesk-Revit-Db-Familysymbol","",""
"Ladder Vertical Inside Bend","Cable Tray Fittings","MHT-ME-FAM-Ladder-Vertical-Inside-Bend-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A86-Autodesk-Revit-Db-Familysymbol","",""
"Ladder Vertical Outside Bend","Cable Tray Fittings","MHT-ME-FAM-Ladder-Vertical-Outside-Bend-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A87-Autodesk-Revit-Db-Familysymbol","",""
"Channel Horizontal Bend","Cable Tray Fittings","MHT-ME-FAM-Channel-Horizontal-Bend-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A88-Autodesk-Revit-Db-Familysymbol","",""
"Conduit Junction Box - Transition - PVC","Conduit Fittings","MHT-ME-FAM-Conduit-Junction-Box-Transition-Pvc-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A89-Autodesk-Revit-Db-Familysymbol","",""
"Conduit Coupling - Aluminum","Conduit Fittings","MHT-ME-FAM-Conduit-Coupling-Aluminum-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A8A-Autodesk-Revit-Db-Familysymbol","",""
"Conduit Coupling - PVC","Conduit Fittings","MHT-ME-FAM-Conduit-Coupling-Pvc-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A8B-Autodesk-Revit-Db-Familysymbol","",""
"Conduit Coupling - Steel","Conduit Fittings","MHT-ME-FAM-Conduit-Coupling-Steel-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A8C-Autodesk-Revit-Db-Familysymbol","",""
"Conduit Elbow - Aluminum","Conduit Fittings","MHT-ME-FAM-Conduit-Elbow-Aluminum-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A8D-Autodesk-Revit-Db-Familysymbol","",""
"Conduit Elbow - Steel","Conduit Fittings","MHT-ME-FAM-Conduit-Elbow-Steel-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A8E-Autodesk-Revit-Db-Familysymbol","",""
"Conduit Elbow - without Fittings - EMT","Conduit Fittings","MHT-ME-FAM-Conduit-Elbow-Without-Fittings-Emt-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A8F-Autodesk-Revit-Db-Familysymbol","",""
"Conduit Elbow - without Fittings - RMC","Conduit Fittings","MHT-ME-FAM-Conduit-Elbow-Without-Fittings-Rmc-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A90-Autodesk-Revit-Db-Familysymbol","",""
"Conduit Elbow - without Fittings - RNC","Conduit Fittings","MHT-ME-FAM-Conduit-Elbow-Without-Fittings-Rnc-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A91-Autodesk-Revit-Db-Familysymbol","",""
"Conduit Junction Box - Cross - Aluminum","Conduit Fittings","MHT-ME-FAM-Conduit-Junction-Box-Cross-Aluminum-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A92-Autodesk-Revit-Db-Familysymbol","",""
"Conduit Junction Box - Cross - PVC","Conduit Fittings","MHT-ME-FAM-Conduit-Junction-Box-Cross-Pvc-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A93-Autodesk-Revit-Db-Familysymbol","",""
"Conduit Junction Box - Tee - Aluminum","Conduit Fittings","MHT-ME-FAM-Conduit-Junction-Box-Tee-Aluminum-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A94-Autodesk-Revit-Db-Familysymbol","",""
"Conduit Junction Box - Tee - PVC","Conduit Fittings","MHT-ME-FAM-Conduit-Junction-Box-Tee-Pvc-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A95-Autodesk-Revit-Db-Familysymbol","",""
"Conduit Junction Box - Transition - Aluminum","Conduit Fittings","MHT-ME-FAM-Conduit-Junction-Box-Transition-Aluminum-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A96-Autodesk-Revit-Db-Familysymbol","",""
"Conduit Elbow - Plain End - PVC","Conduit Fittings","MHT-ME-FAM-Conduit-Elbow-Plain-End-Pvc-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000A97-Autodesk-Revit-Db-Familysymbol","",""
"M_Dry Type Transformer - 480-208Y120 - NEMA Type 2","Electrical Equipment","MHT-EL-EE-Electrical-Equipment-UND-UND","",""
"M_Circuit Breaker Switchboard","Electrical Equipment","MHT-EL-EE-Electrical-Equipment-DN116052-UND","",""
"M_Duplex Receptacle","Electrical Fixtures","MHT-ME-FAM-M-Duplex-Receptacle-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000Aa5-Autodesk-Revit-Db-Familysymbol","",""
"Strut","Columns","MHT-ME-FAM-Strut-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000Aa7-Autodesk-Revit-Db-Familysymbol","",""
"M_Water Heater - Tankless","Mechanical Equipment","MHT-ME-MEQ-Pump-DN229-UND","",""
"M_Quadruplex Receptacle","Electrical Fixtures","MHT-ME-FAM-M-Quadruplex-Receptacle-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000Aa9-Autodesk-Revit-Db-Familysymbol","",""
"M_Wall Occupancy Sensor - Regular Voltage","Lighting Devices","MHT-EL-LD-M-Wall-Occupancy-Sensor-Regular-Voltage-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000000Aaa-Autodesk-Revit-Db-Familysymbol","",""
