Family,Category,SuggestedName,Conflict,ProblemReasons
MHT_Communications Equipment Tag,Communication Device Tags,MHT-ME-FAM-Communications-Equipment-Tag,,
MHT_ Data No of Outlets,Communication Device Tags,MHT-ME-FAM-Data-No-Of-Outlets,,
Ladder Horizontal Bend,Cable Tray Fittings,MHT-ME-FAM-Ladder-Horizontal-Bend,,
Room Tag,Room Tags,MHT-ME-FAM-Room-Tag,,
MHT_Elec Fixture Tag,Electrical Fixture Tags,MHT-ME-FAM-Elec-Fixture-Tag,,
MHT_Lighting Fixture Tag,Lighting Fixture Tags,MHT-ME-FAM-Lighting-Fixture-Tag,,
Fire Services Legend - Master,Generic Annotations,MHT-ME-FAM-Fire-Services-Legend-Master,,
Mechanical Duct Legend,Generic Annotations,MHT-ME-FAM-Duct-Legend,,
MHT_ASYM-TAG-REVISION RTV,Generic Annotations,MHT-ME-FAM-ASYM-TAG-REVISION-RTV,,
MHT_EA_3PH Symbol,Generic Annotations,MHT-ME-FAM-EA-3PH-Symbol,,
MHT_EA_DSSO Symbol,Generic Annotations,MHT-ME-FAM-EA-DSSO-Symbol,,
MHT_EA_Floor Box Symbol,Generic Annotations,MHT-ME-FAM-EA-Floor-Box-Symbol,,
MHT_EA_Isolator 1PH Symbol,Generic Annotations,MHT-ME-FAM-EA-Isolator-1PH-Symbol,,
MHT_EA_Isolator 3PH Symbol,Generic Annotations,MHT-ME-FAM-EA-Isolator-3PH-Symbol,,
MHT_EA_SSO Symbol,Generic Annotations,MHT-ME-FAM-EA-SSO-Symbol,,
MHT_EA_Board,Generic Annotations,MHT-ME-FAM-EA-Board,,
MHT_EA_Starter Socket Symbol,Generic Annotations,MHT-ME-FAM-EA-Starter-Socket-Symbol,,
MHT_EA_Data Outlet Symbol,Generic Annotations,MHT-ME-FAM-EA-Data-Outlet-Symbol,,
MHT_EA_BGA Symbol,Generic Annotations,MHT-ME-FAM-EA-BGA-Symbol,,
MHT_EA_Push Button Symbol,Generic Annotations,MHT-ME-FAM-EA-Push-Button-Symbol,,
MHT_EA_Card Reader Symbol,Generic Annotations,MHT-ME-FAM-EA-Card-Reader-Symbol,,
MHT_EA_Keypad Symbol,Generic Annotations,MHT-ME-FAM-EA-Keypad-Symbol,,
MHT_EA_Magnetic Door Holder Symbol,Generic Annotations,MHT-ME-FAM-EA-Magnetic-Door-Holder-Symbol,,
MHT_EA_Electric Lock Symbol,Generic Annotations,MHT-ME-FAM-EA-Electric-Lock-Symbol,,
MHT_EA_Reed Switch Symbol,Generic Annotations,MHT-ME-FAM-EA-Reed-Switch-Symbol,,
MHT_EA_Buzzer Symbol,Generic Annotations,MHT-ME-FAM-EA-Buzzer-Symbol,,
MHT_EA_MD 360 Symbol,Generic Annotations,MHT-ME-FAM-EA-MD-360-Symbol,,
MHT_EA_MD 90 Symbol,Generic Annotations,MHT-ME-FAM-EA-MD-90-Symbol,,
MHT_EA_Camera Symbol,Generic Annotations,MHT-ME-FAM-EA-Camera-Symbol,,
MHT_EA_MATV Outlet Symbol,Generic Annotations,MHT-ME-FAM-EA-MATV-Outlet-Symbol,,
MHT_EA_Light Switch Symbol,Generic Annotations,MHT-ME-FAM-EA-Light-Switch-Symbol,,
MHT_PA_Inspection Chamber,Detail Items,MHT-ME-FAM-PA-Inspection-Chamber,,
MHT_PA_Inspection Chamber Round,Detail Items,MHT-ME-FAM-PA-Inspection-Chamber-Round,,
MHT_PA_Hose Tap,Detail Items,MHT-ME-FAM-PA-Hose-Tap,,
MHT_PA_Flexible Connection Sym,Generic Annotations,MHT-ME-FAM-PA-Flexible-Connection-Sym,,
MHT_PA_Grate Square Sym,Generic Annotations,MHT-ME-FAM-PA-Grate-Square-Sym,,
MHT_PA_Boundary Trap Sym,Generic Annotations,MHT-ME-FAM-PA-Boundary-Trap-Sym,,
MHT_PA_Tundish Sym,Generic Annotations,MHT-ME-FAM-PA-Tundish-Sym,,
MHT_PA_Floor Waste Gully Sym,Generic Annotations,MHT-ME-FAM-PA-Floor-Waste-Gully-Sym,,
MHT_PA_Rainwater Outlet Sym,Generic Annotations,MHT-ME-FAM-PA-Rainwater-Outlet-Sym,,
MHT_PA_Blank End Sym,Generic Annotations,MHT-ME-FAM-PA-Blank-End-Sym,,
MHT_PA_Cap End Sym,Generic Annotations,MHT-ME-FAM-PA-Cap-End-Sym,,
MHT_PA_Meter Sym,Generic Annotations,MHT-ME-FAM-PA-Meter-Sym,,
MHT_PA_Gas Regulator Sym,Generic Annotations,MHT-ME-FAM-PA-Gas-Regulator-Sym,,
MHT_PA_Tempering Valve Sym,Generic Annotations,MHT-ME-FAM-PA-Tempering-Valve-Sym,,
MHT_PA_Tempering Mixing Valve Sym,Generic Annotations,MHT-ME-FAM-PA-Tempering-Mixing-Valve-Sym,,
MHT_PA_Control Panel Sym,Generic Annotations,MHT-ME-FAM-PA-Control-Panel-Sym,,
MHT_PA_Fire Hydrant Sym,Generic Annotations,MHT-ME-FAM-PA-Fire-Hydrant-Sym,,
MHT_PA_Fire Hose Reel Sym,Generic Annotations,MHT-ME-FAM-PA-Fire-Hose-Reel-Sym,,
MHT_PA_ORG Sym,Generic Annotations,MHT-ME-FAM-PA-ORG-Sym,,
MHT_PA_Inspection Opening Sym,Generic Annotations,MHT-ME-FAM-PA-Inspection-Opening-Sym,,
MHT_PA_RPZD Sym,Generic Annotations,MHT-ME-FAM-PA-RPZD-Sym,,
MHT_PA_Pressure Reducing Valve Sym,Generic Annotations,MHT-ME-FAM-PA-Pressure-Reducing-Valve-Sym,,
MHT_PA_Isolation Valve Sym,Generic Annotations,MHT-ME-FAM-PA-Isolation-Valve-Sym,,
MHT_PA_Butterfly Valve Sym,Generic Annotations,MHT-ME-FAM-PA-Butterfly-Valve-Sym,,
MHT_PA_Strainer Sym,Generic Annotations,MHT-ME-FAM-PA-Strainer-Sym,,
MHT_PA_Motorised 2-Way Valve Sym,Generic Annotations,MHT-ME-FAM-PA-Motorised-2-Way-Valve-Sym,,
MHT_PA_Metering-Balancing Valve Sym,Generic Annotations,MHT-ME-FAM-PA-Metering-Balancing-Valve-Sym,,
MHT_PA_Pressure Relief Valve Sym,Generic Annotations,MHT-ME-FAM-PA-Pressure-Relief-Valve-Sym,,
MHT_PA_Non Return Valve Sym,Generic Annotations,MHT-ME-FAM-PA-Non-Return-Valve-Sym,,
MHT_PA_Check Valve Sym,Generic Annotations,MHT-ME-FAM-PA-Check-Valve-Sym,,
MHT_PA_Pipe Break Sym,Generic Annotations,MHT-ME-FAM-PA-Pipe-Break-Sym,,
MHT_PA_Pipe Cut-Seal Sym,Generic Annotations,MHT-ME-FAM-PA-Pipe-Cut-Seal-Sym,,
MHT_PA_Over Flow Pop Sym,Generic Annotations,MHT-ME-FAM-PA-Over-Flow-Pop-Sym,,
MHT_PA_Flood Control Valve Sym,Generic Annotations,MHT-ME-FAM-PA-Flood-Control-Valve-Sym,,
MHT_PA_Pump Sym,Generic Annotations,MHT-ME-FAM-PA-Pump-Sym,,
MHT_PA_Altering Pipe Sym,Generic Annotations,MHT-ME-FAM-PA-Altering-Pipe-Sym,,
MHT_PA_AAV Sym,Generic Annotations,MHT-ME-FAM-PA-AAV-Sym,,
MHT_PA_Flow Switch Sym,Generic Annotations,MHT-ME-FAM-PA-Flow-Switch-Sym,,
MHT_PA_Pressure Gauge Sym,Generic Annotations,MHT-ME-FAM-PA-Pressure-Gauge-Sym,,
MHT_PA_Valve In Path Box Sym,Generic Annotations,MHT-ME-FAM-PA-Valve-In-Path-Box-Sym,,
MHT_PA_Reflux Valve Sym,Generic Annotations,MHT-ME-FAM-PA-Reflux-Valve-Sym,,
MHT_LD_One Way Switch C-Bus,Lighting Devices,MHT-EL-LD-LD-One-Way-Switch-C-Bus,,
MHT_LD_Two Way Switch C-Bus,Lighting Devices,MHT-EL-LD-LD-Two-Way-Switch-C-Bus,,
MHT_EA_Light Switch 2-Way Symbol C-Bus,Generic Annotations,MHT-ME-FAM-EA-Light-Switch-2-Way-Symbol-C-Bus,,
MHT_EA_Light Switch Symbol C-Bus,Generic Annotations,MHT-ME-FAM-EA-Light-Switch-Symbol-C-Bus,,
MHT_EA_Captive Ring Symbol,Generic Annotations,MHT-ME-FAM-EA-Captive-Ring-Symbol,,
MHT_EA_Speaker Symbol,Generic Annotations,MHT-ME-FAM-EA-Speaker-Symbol,,
MHT_EA_Intercom Symbol,Generic Annotations,MHT-ME-FAM-EA-Intercom-Symbol,,
MHT_Hyd_Pipe_Fitting Tag,Pipe Tags,MHT-ME-FAM-Hyd-Pipe-Fitting-Tag,,
Generic Model Tag,Generic Model Tags,MHT-ME-FAM-Generic-Model-Tag,,
MHT_ GA_General Model Tag,Generic Model Tags,MHT-ME-FAM-GA-General-Model-Tag,,
MHT_GA_Access Panel,Generic Models,MHT-ME-GM-GA-Access-Panel,,
MHT_Elec Circuit Tag,Wire Tags,MHT-ME-FAM-Elec-Circuit-Tag,,
MHT_GA_Bracket Annotation,Detail Items,MHT-ME-FAM-GA-Bracket-Annotation,,
MHT_GA_North Arrow Symbol,Generic Annotations,MHT-ME-FAM-GA-North-Arrow-Symbol,,
MHT_GA_Grid Head - Circle,Grid Heads,MHT-ME-FAM-GA-Grid-Head-Circle,,
MHT_GA Level Head - Circle,Level Heads,MHT-ME-FAM-GA-Level-Head-Circle,,
MHT_ASYM_SHT_STARTING VIEW,Title Blocks,MHT-ME-FAM-ASYM-SHT-STARTING-VIEW,,
MHT_AT_Ceiling_Linear,Air Terminals,MHT-ME-AT-RA-DN68,,
MHT_AT_Ceiling_ReturnExhaust,Air Terminals,MHT-ME-AT-RETURN-DN338-DN338,,missing_shape
MHT_AT_CushionHead_LinearSlot,Air Terminals,MHT-ME-AT-EAD-DN305,,
MHT_AT_Sidewall Grille Exhaust,Air Terminals,MHT-ME-AT-EXHAUST-DN338,,missing_shape
MHT_AT_Sidewall Grille Return,Air Terminals,MHT-ME-AT-RETURN-DN338,,missing_shape
MHT_AT_Sidewall Grille Supply,Air Terminals,MHT-ME-AT-SUPPLY-DN338,,missing_shape
MHT_DA_Damper,Duct Accessories,MHT-ME-DF-DA-Damper,,missing_shape;missing_fitting;missing_size
MHT_DA_Fire Damper,Duct Accessories,MHT-ME-DF-DA-Fire-Damper,,missing_shape;missing_fitting;missing_size
MHT_DA_FlexConn_Rect,Duct Accessories,MHT-ME-DF-DA-Flexconn-Rect,,missing_shape;missing_fitting;missing_size
MHT_DA_FlexConn_Round,Duct Accessories,MHT-ME-DF-DA-Flexconn-Round,,missing_shape;missing_fitting;missing_size
MHT_DA_Silencer,Duct Accessories,MHT-ME-DF-DA-Silencer,,missing_shape;missing_fitting;missing_size
MHT_ME_Axial Fan,Mechanical Equipment,MHT-ME-MEQ-ME-Axial-Fan,,
Square Transition_2016_test,Duct Fittings,MHT-ME-DF-Square-Transition-2016-Test,,missing_shape;missing_fitting
MHT_MT_Equipment Tag,Mechanical Equipment Tags,MHT-ME-FAM-MT-Equipment-Tag,,
MHT_MA_Sensor Symbol,Generic Annotations,MHT-ME-FAM-MA-Sensor-Symbol,,
MHT_MA_Air Flow Arrow Symbol,Generic Annotations,MHT-ME-FAM-MA-Air-Flow-Arrow-Symbol,,
MHT_ General Notes Letter,Generic Annotations,MHT-ME-FAM-General-Notes-Letter,,
MHT_M_Duct Accessory Tag,Duct Accessory Tags,MHT-ME-DF-M-Duct-Accessory-Tag,,missing_shape;missing_fitting;missing_size
