Family,Category,SuggestedName,Conflict,ProblemReasons
"MHT-ME-DF-Oval Square Tee - Slip Joint","Duct Fittings","MHT-ME-DF-DF-Oval-Square-Tee-Slip-Joint","","missing_shape;missing_fitting"
"MHT-ME-DF-Oval Union","Duct Fittings","MHT-ME-DF-DF-Oval-Union","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Medium Radius Bend - Flanged","Duct Fittings","MHT-ME-DF-DF-Rectangular-Medium-Radius-Bend-Flanged","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Round Blank End","Duct Fittings","MHT-ME-DF-DF-Round-Blank-End","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Round Segmented Bend - Slip Joint","Duct Fittings","MHT-ME-DF-DF-Round-Segmented-Bend-Slip-Joint","","missing_shape;missing_fitting"
"MHT-ME-DF-Round Shoe Branch - Slip Joint","Duct Fittings","MHT-ME-DF-DF-Round-Shoe-Branch-Slip-Joint","","missing_shape;missing_fitting"
"MHT-ME-PF-Cap - Plain - PVC-C","Pipe Fittings","MHT-ME-FAM-PF-Cap-Plain-PVC-C","",""
"MHT-ME-PF-Cross - Plain - PVC-C","Pipe Fittings","MHT-ME-FAM-PF-Cross-Plain-PVC-C","",""
"MHT-ME-PF-Socket - Plain - PVC-C","Pipe Fittings","MHT-ME-FAM-PF-Socket-Plain-PVC-C","",""
"MHT-ME-PF-Tee - Plain - PVC-C","Pipe Fittings","MHT-ME-FAM-PF-Tee-Plain-PVC-C","",""
"MHT_M_DF_Spigot","Duct Fittings","MHT-ME-DF-DF-Spigot-DN38","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Concentric Taper - Slip Joint","Duct Fittings","MHT-ME-DF-DF-Rectangular-Concentric-Taper-Slip-Joint","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Eccentric Taper - Slip Joint","Duct Fittings","MHT-ME-DF-DF-Rectangular-Eccentric-Taper-Slip-Joint","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Short Radius Bend - Slip Joint","Duct Fittings","MHT-ME-DF-Rect-Press-ShortRad-DN600","",""
"MHT-ME-DF-Rectangular Duct Cross","Duct Fittings","MHT-ME-DF-DF-Rectangular-Duct-Cross","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Rectangular Duct Radius Elbow","Duct Fittings","MHT-ME-DF-DF-Rectangular-Duct-Radius-Elbow","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Duct Tee","Duct Fittings","MHT-ME-DF-DF-Rectangular-Duct-Tee","","missing_shape;missing_fitting"
"MHT-ME-DF-Round Duct Cross","Duct Fittings","MHT-ME-DF-DF-Round-Duct-Cross","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Round Duct Elbow","Duct Fittings","MHT-ME-DF-DF-Round-Duct-Elbow","","missing_shape;missing_fitting"
"MHT-ME-DF-Round Duct Transition","Duct Fittings","MHT-ME-DF-Round-Transition-DN350","",""
"MHT-ME-PF-Pipe Straight Coupling","Pipe Fittings","MHT-ME-FAM-PF-Pipe-Straight-Coupling","",""
"MHT-ME-DF-Round Duct Union","Duct Fittings","MHT-ME-DF-DF-Round-Duct-Union","","missing_shape;missing_fitting"
"MHT-ME-DF-Round Duct Tee","Duct Fittings","MHT-ME-DF-DF-Round-Duct-Tee","","missing_shape;missing_fitting"
"MHT-ME-PF-Cross - Threaded - MI - Class 150","Pipe Fittings","MHT-ME-FAM-PF-Cross-Threaded-MI-Class-150","",""
"MHT-ME-PF-COES_Concentric_Reduction","Pipe Fittings","MHT-ME-FAM-PF-COES-Concentric-Reduction","",""
"MHT-ME-PF-Coupling - Threaded - MI - Class 150","Pipe Fittings","MHT-ME-FAM-PF-Coupling-Threaded-MI-Class-150","",""
"MHT-ME-PF-Transition - Generic","Pipe Fittings","MHT-ME-FAM-PF-Transition-Generic","",""
"MHT-ME-PF-Cross - Generic","Pipe Fittings","MHT-ME-FAM-PF-Cross-Generic","",""
"MHT-ME-PF-Tee - Generic","Pipe Fittings","MHT-ME-FAM-PF-Tee-Generic","",""
"Transition - Generic","Pipe Fittings","MHT-ME-FAM-Transition-Generic","",""
"MHT-ME-PF-Tee - Threaded - MI - Class 150","Pipe Fittings","MHT-ME-FAM-PF-Tee-Threaded-MI-Class-150","",""
"MHT-ME-PF-Coupling Concentric Reducing - Threaded - MI - Class 150","Pipe Fittings","MHT-ME-FAM-PF-Coupling-Concentric-Reducing-Threaded-MI-Class-150","",""
"MHT-ME-PF-Elbow - Threaded - MI - Class 150","Pipe Fittings","MHT-ME-FAM-PF-Elbow-Threaded-MI-Class-150","",""
"MHT-ME-DF-Rectangular Wye - Curved","Duct Fittings","MHT-ME-DF-DF-Rectangular-Wye-Curved","","missing_shape;missing_fitting"
"MHT-ME-PF-Cross - Flanged - CS - PN 40","Pipe Fittings","MHT-ME-FAM-PF-Cross-Flanged-CS-PN-40","",""
"MHT-ME-PF-Coupling - Soldered - CU1","Pipe Fittings","MHT-ME-FAM-PF-Coupling-Soldered-CU1","",""
"MHT-ME-PF-Tee - Soldered - CU1","Pipe Fittings","MHT-ME-FAM-PF-Tee-Soldered-CU1","",""
"MHT-ME-PF-Cross - Soldered - CU1","Pipe Fittings","MHT-ME-FAM-PF-Cross-Soldered-CU1","",""
"MHT-ME-PF-COES_90°_Elbow","Pipe Fittings","MHT-ME-FAM-PF-COES-90-Elbow","",""
"M_Cross - Welded - Generic","Pipe Fittings","MHT-ME-FAM-Cross-Welded-Generic","",""
"MHT-ME-DF-Rectangular Shoe Branch - Flanged1","Duct Fittings","MHT-ME-DF-DF-Rectangular-Shoe-Branch-Flanged1","","missing_shape;missing_fitting"
"MHT-ME-PF-Elbow - Plain - PVC-C","Pipe Fittings","MHT-ME-FAM-PF-Elbow-Plain-PVC-C","",""
"MHT-ME-PF-Elbow - Soldered - CU","Pipe Fittings","MHT-ME-FAM-PF-Elbow-Soldered-CU","",""
"MHT-ME-PF-Elbow - Generic","Pipe Fittings","MHT-ME-FAM-PF-Elbow-Generic","",""
"MHT-ME-PF-Tee - Soldered - CU","Pipe Fittings","MHT-ME-FAM-PF-Tee-Soldered-CU","",""
"MHT-ME-DF-Rectangular Medium Radius Bend - Flanged1","Duct Fittings","MHT-ME-DF-DF-Rectangular-Medium-Radius-Bend-Flanged1","","missing_shape;missing_fitting;missing_size"
"MHT-ME-PF-Victaulic-FP-FireLock EZ Rigid Coupling Style 009H","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-FP-Firelock-EZ-Rigid-Coupling-Style-009H","",""
"MHT-ME-PF-Victaulic-IPS-Concentric Reducer No 50","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-Concentric-Reducer-No-50","",""
"MHT-ME-PF-Victaulic-IPS-Tee-Reducing Tee-No 20-25","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-Tee-Reducing-Tee-No-20-25","",""
"MHT-ME-PF-Victaulic-IPS-Elbow No 10-13","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-Elbow-No-10-13","",""
"MHT-ME-PF-Victaulic-AGS-Rigid Coupling-Style W89","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-AGS-Rigid-Coupling-Style-W89","",""
"MHT-ME-PF-Tee - Welded - Generic","Pipe Fittings","MHT-ME-FAM-PF-Tee-Welded-Generic","",""
"MHT-ME-PF-Elbow - Welded - Generic","Pipe Fittings","MHT-ME-FAM-PF-Elbow-Welded-Generic","",""
"MHT-ME-PF-Tee - Flanged - CS - PN 40","Pipe Fittings","MHT-ME-FAM-PF-Tee-Flanged-CS-PN-40","",""
"MHT-ME-PF-Elbow - Flanged - CS - PN 40","Pipe Fittings","MHT-ME-FAM-PF-Elbow-Flanged-CS-PN-40","",""
"MHT-ME-DF-Square Transition_2016_test","Duct Fittings","MHT-ME-DF-DF-Square-Transition-2016-Test","","missing_shape;missing_fitting"
"MHT-ME-PF-Tee - Generic - Fire","Pipe Fittings","MHT-ME-FAM-PF-Tee-Generic-Fire","",""
"MHT-ME-PF-Cross - Generic - Fire","Pipe Fittings","MHT-ME-FAM-PF-Cross-Generic-Fire","",""
"MHT-ME-PF-Transition - Generic - Fire","Pipe Fittings","MHT-ME-FAM-PF-Transition-Generic-Fire","",""
"MHT-ME-PF-Tee - PVC - Sch 40","Pipe Fittings","MHT-ME-FAM-PF-Tee-PVC-Sch-40","",""
"MHT-ME-PF-Bend Long Sweep - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-PF-Bend-Long-Sweep-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Bend Vent - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-PF-Bend-Vent-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Cap - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-PF-Cap-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Tee Reducing Sanitary - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-PF-Tee-Reducing-Sanitary-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Tee Reducing Vent - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-PF-Tee-Reducing-Vent-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Tee Vent - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-PF-Tee-Vent-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Wye 45 Deg - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-PF-Wye-45-Deg-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Wye 45 Deg Reducing - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-PF-Wye-45-Deg-Reducing-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Wye Combination with 8th Bend - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-PF-Wye-Combination-With-8Th-Bend-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Wye Plain - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-PF-Wye-Plain-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Wye Upright - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-PF-Wye-Upright-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Elbow - PVC - Sch 40","Pipe Fittings","MHT-ME-FAM-PF-Elbow-PVC-Sch-40","",""
"MHT-ME-PF-Coupling - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-PF-Coupling-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Reducer - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-PF-Reducer-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Tee Sanitary - PVC - Sch 40 - DWV","Pipe Fittings","MHT-ME-FAM-PF-Tee-Sanitary-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Cap - Generic","Pipe Fittings","MHT-ME-FAM-PF-Cap-Generic","",""
"MHT-ME-PF-Coupling - Generic","Pipe Fittings","MHT-ME-FAM-PF-Coupling-Generic","",""
"MHT-ME-PF-Transition - Generic1","Pipe Fittings","MHT-ME-FAM-PF-Transition-Generic1","",""
"MHT-ME-PF-Cross - Welded - Generic","Pipe Fittings","MHT-ME-FAM-PF-Cross-Welded-Generic","",""
"MHT-ME-PF-Elbow - Generic1","Pipe Fittings","MHT-ME-FAM-PF-Elbow-Generic1","",""
"MHT-ME-PF-Victaulic-AGS-Cross No W35","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-AGS-Cross-No-W35","",""
"MHT-ME-PF-Victaulic-IPS-Cross-No 35","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-Cross-No-35","",""
"MHT-ME-PF-Tap-3000LB Thredolet","Pipe Fittings","MHT-ME-FAM-PF-Tap-3000LB-Thredolet","",""
"MHT-ME-PF-Buttweld-Elbow LR","Pipe Fittings","MHT-ME-FAM-PF-Buttweld-Elbow-LR","",""
"MHT-ME-PF-Buttweld-Reducer","Pipe Fittings","MHT-ME-FAM-PF-Buttweld-Reducer","",""
"MHT-ME-PF-Buttweld-Weld Carbon Steel","Pipe Fittings","MHT-ME-FAM-PF-Buttweld-Weld-Carbon-Steel","",""
"MHT-ME-PF-Tap-Half Coupling","Pipe Fittings","MHT-ME-FAM-PF-Tap-Half-Coupling","",""
"MHT-ME-PF-Tee - Generic1","Pipe Fittings","MHT-ME-FAM-PF-Tee-Generic1","",""
"MHT-ME-PF-Threaded - Cap - MI - Class 150","Pipe Fittings","MHT-ME-FAM-PF-Threaded-Cap-MI-Class-150","",""
"MHT-ME-PF-Threaded - Coupling - MI - Class 150","Pipe Fittings","MHT-ME-FAM-PF-Threaded-Coupling-MI-Class-150","",""
"MHT-ME-PF-Threaded - Coupling Concentric Reducing - MI - Class 150","Pipe Fittings","MHT-ME-FAM-PF-Threaded-Coupling-Concentric-Reducing-MI-Class-150","",""
"MHT-ME-PF-Threaded - Elbow - MI - Class 150","Pipe Fittings","MHT-ME-FAM-PF-Threaded-Elbow-MI-Class-150","",""
"MHT-ME-PF-Threaded - Tee - MI - Class 150","Pipe Fittings","MHT-ME-FAM-PF-Threaded-Tee-MI-Class-150","",""
"MHT-ME-PF-Flange - Slip-on - Steel - Class 150","Pipe Fittings","MHT-ME-FAM-PF-Flange-Slip-On-Steel-Class-150","",""
"MHT-ME-PF-Non-Connector","Pipe Fittings","MHT-ME-FAM-PF-Non-Connector","",""
"MHT-ME-PF-Victaulic-AWWA-Coupling Style 31","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-AWWA-Coupling-Style-31","",""
"MHT-ME-PF-Victaulic-IPS-Elbow No 101","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-Elbow-No-101","",""
"MHT-ME-PF-Victaulic-AGS-Elbow No W10-W13","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-AGS-Elbow-No-W10-W13","",""
"MHT-ME-PF-Buttweld-Tee-Lateral","Pipe Fittings","MHT-ME-FAM-PF-Buttweld-Tee-Lateral","",""
"MHT-ME-PF-Cross - Generic2","Pipe Fittings","MHT-ME-FAM-PF-Cross-Generic2","",""
"MHT-ME-PF-Victaulic-IPS-Cap No 60","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-Cap-No-60","",""
"MHT-ME-PF-Victaulic-IPS-SS-Cap No 460","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-SS-Cap-No-460","",""
"MHT-ME-PF-Victaulic-IPS-SS-Cross-No 435","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-SS-Cross-No-435","",""
"MHT-ME-PF-Victaulic-IPS-SS-Elbow No 410-413","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-SS-Elbow-No-410-413","",""
"MHT-ME-PF-Victaulic-IPS-SS-Reducer No 450-451","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-SS-Reducer-No-450-451","",""
"MHT-ME-PF-Victaulic-AWWA-Reducer No 50C-51C","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-AWWA-Reducer-No-50C-51C","",""
"MHT-ME-PF-Shaped Nipple","Pipe Fittings","MHT-ME-FAM-PF-Shaped-Nipple","",""
"MHT-ME-PF-Victaulic-AWWA-Cross-Reducing Cross No 35C-35CR","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-AWWA-Cross-Reducing-Cross-No-35C-35CR","",""
"MHT-ME-PF-Victaulic-AWWA-Elbow No 10C-13C","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-AWWA-Elbow-No-10C-13C","",""
"MHT-ME-PF-Buttweld-Cap","Pipe Fittings","MHT-ME-FAM-PF-Buttweld-Cap","",""
"MHT-ME-PF-Victaulic-IR-FP-Elbow No 1011","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IR-FP-Elbow-No-1011","",""
"MHT-ME-PF-Victaulic-IPS-SS-Tee-Reducing Tee No 420-425","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-SS-Tee-Reducing-Tee-No-420-425","",""
"MHT-ME-PF-Victaulic-IR-FP-Tee No. 102","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IR-FP-Tee-No-102","",""
"MHT-ME-PF-Victaulic-FP-IGS-Outlet-T Style 922-920N","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-FP-IGS-Outlet-T-Style-922-920N","",""
"MHT-ME-PF-Victaulic-FP-Cap No 006","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-FP-Cap-No-006","",""
"MHT-ME-PF-Victaulic-FP-IGS-Cap No 146","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-FP-IGS-Cap-No-146","",""
"MHT-ME-PF-Victaulic-FP-IGS-IR-Elbow Style 101","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-FP-IGS-IR-Elbow-Style-101","",""
"MHT-ME-PF-Victaulic-FP-IGS-IR-Tee No 102","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-FP-IGS-IR-Tee-No-102","",""
"MHT-ME-PF-Victaulic-FP-IGS-Mechanical-T Outlet Style 920N","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-FP-IGS-Mechanical-T-Outlet-Style-920N","",""
"MHT-ME-PF-Victaulic-FP-IGS-Reducing Coupling Style 115","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-FP-IGS-Reducing-Coupling-Style-115","",""
"MHT-ME-PF-Victaulic-FP-FireLock EZ Rigid Coupling Style 009N","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-FP-Firelock-EZ-Rigid-Coupling-Style-009N","",""
"MHT-ME-PF-Victaulic-FP-FireLock EZ Rigid Coupling Style 009N_Union","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-FP-Firelock-EZ-Rigid-Coupling-Style-009N-Union","",""
"MHT-ME-PF-Victaulic-IPS-Mechanical-T Outlet Style 920-920N","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-Mechanical-T-Outlet-Style-920-920N","",""
"MHT-ME-PF-Victaulic-AWWA-Tee-Bullhead Tee-Reducing Tee No 20C-21C-25C","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-AWWA-Tee-Bullhead-Tee-Reducing-Tee-No-20C-21C-25C","",""
"MHT-ME-PF-Victaulic-AGS-Reducer No W50-W51","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-AGS-Reducer-No-W50-W51","",""
"MHT-ME-PF-Victaulic-AGS-Tee-Reducing Tee No W20-W25","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-AGS-Tee-Reducing-Tee-No-W20-W25","",""
"MHT-ME-PF-Victaulic-IPS-Reducer No 50-51","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-Reducer-No-50-51","",""
"MHT-ME-PF-Victaulic-IPS-SS-Rigid Coupling Style 89","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-SS-Rigid-Coupling-Style-89","",""
"MHT-ME-PF-Victaulic-IPS-Tee Lat-Reducing Tee Lat-No 20-30","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-Tee-Lat-Reducing-Tee-Lat-No-20-30","",""
"MHT-ME-PF-Victaulic-IPS-Tee-Reducing Tee-No 201","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-Tee-Reducing-Tee-No-201","",""
"MHT-ME-PF-Victaulic-AGS-Cap No W60","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-AGS-Cap-No-W60","",""
"MHT-ME-PF-Victaulic-AGS-Long Radius Elbow No W100-W110","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-AGS-Long-Radius-Elbow-No-W100-W110","",""
"MHT-ME-PF-Victaulic-IPS-Flex Coupling Style 77-W77-177","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-Flex-Coupling-Style-77-W77-177","",""
"MHT-ME-PF-Victaulic-AWWA-Cap No 60C","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-AWWA-Cap-No-60C","",""
"MHT-ME-PF-Victaulic-IPS-Elbow No V10-13","Pipe Fittings","MHT-ME-FAM-PF-Victaulic-IPS-Elbow-No-V10-13","",""
