Family,Category,SuggestedName,Conflict,ProblemReasons
"MHT-ME-Cross - Plain - PVC-C2","Pipe Fittings","MHT-ME-FAM-Cross-Plain-PVC-C2","",""
"MHT-ME-Socket - Plain - PVC-C2","Pipe Fittings","MHT-ME-FAM-Socket-Plain-PVC-C2","",""
"MHT-ME-Elbow - Plain - PVC-C2","Pipe Fittings","MHT-ME-FAM-Elbow-Plain-PVC-C2","",""
"MHT-ME-Tee - Plain - PVC-C2","Pipe Fittings","MHT-ME-FAM-Tee-Plain-PVC-C2","",""
"MHT-ME-Tee - Soldered - CU2","Pipe Fittings","MHT-ME-FAM-Tee-Soldered-CU2","",""
"MHT-ME-GridHead","Grid Heads","MHT-ME-FAM-Gridhead","",""
"MHT-ME-GM-SAFETY-F","Generic Models","MHT-ME-GM-GM-SAFETY-F","",""
"MHT-ME-DF-TRANSITION-ANGLE-REC-N","Duct Fittings","MHT-ME-DF-DF-TRANSITION-ANGLE-REC-N","","missing_shape;missing_fitting"
"MHT-ME-DF-Round Takeoff","Duct Fittings","MHT-ME-DF-DF-Round-Takeoff","","missing_shape;missing_fitting"
"MHT-ME-COUPLING SOLDERED-CIR-COPPER-N","Pipe Fittings","MHT-ME-FAM-COUPLING-SOLDERED-CIR-COPPER-N","",""
"MHT-ME-SOLDERED-CIR-COPPER-N-01","Pipe Fittings","MHT-ME-FAM-SOLDERED-CIR-COPPER-N-01","",""
"MHT-ME-GENERIC-N-01","Pipe Fittings","MHT-ME-FAM-GENERIC-N-01","",""
"MHT-ME-SOLDERED-CIR-COPPER-N-02","Pipe Fittings","MHT-ME-FAM-SOLDERED-CIR-COPPER-N-02","",""
"MHT-ME-GENERIC-N-02","Pipe Fittings","MHT-ME-FAM-GENERIC-N-02","",""
"MHT-ME-SOLDERED-CIR-COPPER-N-03","Pipe Fittings","MHT-ME-FAM-SOLDERED-CIR-COPPER-N-03","",""
"MHT-ME-GENERIC-N-03","Pipe Fittings","MHT-ME-FAM-GENERIC-N-03","",""
"MHT-ME-REDUCER-STRAIGHT SOLDERED-CIR-COPPER-N","Pipe Fittings","MHT-ME-FAM-REDUCER-STRAIGHT-SOLDERED-CIR-COPPER-N","",""
"MHT-ME-STRAIGHT PLAIN-CIR-GENERIC-N","Pipe Fittings","MHT-ME-FAM-STRAIGHT-PLAIN-CIR-GENERIC-N","",""
"MHT-ME-STRAIGHT SOLDERED-CIR-COPPER-N","Pipe Fittings","MHT-ME-FAM-STRAIGHT-SOLDERED-CIR-COPPER-N","",""
"MHT-ME-DF-Rec-SBend-TypeRun-v5-01","Duct Fittings","MHT-ME-DF-DF-Rec-Sbend-Typerun-V5-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-MEQ-Pump-SurfaceMounted-Centrifugal-Horizontal","Mechanical Equipment","MHT-ME-MEQ-Pump-UND-DN35","",""
"MHT-ME-AT-13","Air Terminals","MHT-ME-AT-SUPPLY-DN1300","",""
"MHT-ME-Volume Control Damper - Rectangular-01","Duct Accessories","MHT-ME-DF-Volume-Control-Damper-Rectangular-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-Coupling - Generic-01","Pipe Fittings","MHT-ME-FAM-Coupling-Generic-01","",""
"MHT-ME-Tee - Generic-01","Pipe Fittings","MHT-ME-FAM-Tee-Generic-01","",""
"MHT-ME-Transition - Generic-01","Pipe Fittings","MHT-ME-FAM-Transition-Generic-01","",""
"MHT-ME-Multi-Category Tags","Multi-Category Tags","MHT-ME-FAM-Multi-Category-Tags","",""
"MHT-ME-DF-Duct-Rectangular-Elbow-Radius","Duct Fittings","MHT-ME-DF-Round-Elbow-DN400","",""
"MHT-ME-DF-Duct-Transition-Rectangular to Round-Length","Duct Fittings","MHT-ME-DF-DF-Duct-Transition-Rectangular-To-Round-Length","","missing_shape;missing_fitting"
"MHT-ME-DF-Duct-Rectangular-Elbow-Mitred","Duct Fittings","MHT-ME-DF-Round-Elbow-Mitred-DN1250","",""
"MHT-ME-DF-Duct-Rectangular-Radius-Elbow-Reducing","Duct Fittings","MHT-ME-DF-Round-Elbow-DN250","",""
"MHT-ME-DF-rec- Radius Elbow-Adjustable Radius","Duct Fittings","MHT-ME-DF-Round-Elbow-Lr-DN2000","",""
"MHT-ME-Attenuator Tag-Symbol","Duct Accessory Tags","MHT-ME-DF-Attenuator-Tag-Symbol","","missing_shape;missing_fitting;missing_size"
"MHT-ME-Damper Tag-Symbol","Duct Accessory Tags","MHT-ME-DF-Damper-Tag-Symbol","","missing_shape;missing_fitting;missing_size"
"MHT-ME-Duct Size Tag1","Duct Tags","MHT-ME-DF-Duct-Size-Tag1","","missing_shape;missing_fitting;missing_size"
"MHT-ME-Fire Damper Tag","Duct Accessory Tags","MHT-ME-DF-Fire-Damper-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-GM-Fire Damper-Builders Drawing","Generic Models","MHT-ME-GM-GM-Fire-Damper-Builders-Drawing","",""
"MHT-ME-Cross - Generic-01","Pipe Fittings","MHT-ME-FAM-Cross-Generic-01","",""
"MHT-ME-Tap-01","Pipe Fittings","MHT-ME-FAM-Tap-01","",""
"MHT-ME-Tee - Generic-02","Pipe Fittings","MHT-ME-FAM-Tee-Generic-02","",""
"MHT-EL-EE-Single Panel-1","Electrical Equipment","MHT-EL-EE-Electrical-Equipment-UND","",""
"MHT-EL-EE-Single Panel","Electrical Equipment","MHT-EL-EE-Electrical-Equipment-DN750-UND","",""
"MHT-PL-PACC-M-Ball Valve","Pipe Accessories","MHT-PL-PACC-PACC-M-Ball-Valve","",""
"MHT-PL-PACC-M-Butterfly Valve1","Pipe Accessories","MHT-PL-PACC-PACC-M-Butterfly-Valve1","",""
"MHT-PL-PACC-M-Butterfly Valve2","Pipe Accessories","MHT-PL-PACC-PACC-M-Butterfly-Valve2","",""
"MHT-ME-Pipe HT Tag-Rotation","Pipe Tags","MHT-ME-FAM-Pipe-HT-Tag-Rotation","",""
"MHT-ME-DF-Rectangular Eccentric Taper - Flanged-Manula Length","Duct Fittings","MHT-ME-DF-Round-Tee-Lr-DN2000","",""
"MHT-ME-Rectangular Flexible Connection","Duct Accessories","MHT-ME-DF-Rectangular-Flexible-Connection","","missing_shape;missing_fitting;missing_size"
"MHT-ME-Round Flex Connector","Duct Accessories","MHT-ME-DF-Round-Flex-Connector","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Shoe Take Off","Duct Fittings","MHT-ME-DF-Round-Tee-Lr-DN1300","",""
"MHT-ME-GM-Fire Damper-Builders Drawing2","Generic Models","MHT-ME-GM-GM-Fire-Damper-Builders-Drawing2","",""
"MHT-ME-Branch Takeoff - Generic","Pipe Fittings","MHT-ME-FAM-Branch-Takeoff-Generic-01","",""
"MHT-ME-Cap - Generic-02","Pipe Fittings","MHT-ME-FAM-Cap-Generic-02","",""
"MHT-ME-Room Tag","Room Tags","MHT-ME-FAM-Room-Tag","",""
"MHT-ME-Elbow - Generic-03","Pipe Fittings","MHT-ME-FAM-Elbow-Generic-03","",""
"MHT-ME-Tee - Generic-04","Pipe Fittings","MHT-ME-FAM-Tee-Generic-04","",""
"MHT-ME-Transition - Generic-04","Pipe Fittings","MHT-ME-FAM-Transition-Generic-04","",""
"MHT-ME-Coupling - Generic-04","Pipe Fittings","MHT-ME-FAM-Coupling-Generic-04","",""
"MHT-ME-Cross - Generic-03","Pipe Fittings","MHT-ME-FAM-Cross-Generic-03","",""
"MHT-ME-Tap-02","Pipe Fittings","MHT-ME-FAM-Tap-02","",""
"MHT-ME-Cross - Flanged - CS - Class 150","Pipe Fittings","MHT-ME-FAM-Cross-Flanged-CS-Class-150","",""
"MHT-ME-Coupling - Threaded - MI - Class 150-02","Pipe Fittings","MHT-ME-FAM-Coupling-Threaded-MI-Class-150-02","",""
"MHT-ME-Coupling Concentric Reducing - Threaded - MI - Class 150-02","Pipe Fittings","MHT-ME-FAM-Coupling-Concentric-Reducing-Threaded-MI-Class-150-02","",""
"MHT-ME-Elbow - Threaded - MI - Class 150-02","Pipe Fittings","MHT-ME-FAM-Elbow-Threaded-MI-Class-150-02","",""
"MHT-ME-Tee Reducing - Threaded - MI - Class 150-02","Pipe Fittings","MHT-ME-FAM-Tee-Reducing-Threaded-MI-Class-150-02","",""
"MHT-ME-Smoke Damper - Rectangular-02","Duct Accessories","MHT-ME-DF-Smoke-Damper-Rectangular-02","","missing_shape;missing_fitting;missing_size"
"MHT-PL-PACC-Air Separator with Strainer - Tangential - 80-350 mm - Flanged","Pipe Accessories","MHT-PL-PACC-PACC-Air-Separator-With-Strainer-Tangential-80-350-Mm-Flanged","",""
"MHT-ME-Cap Pressed End - Welded - SS","Pipe Fittings","MHT-ME-FAM-Cap-Pressed-End-Welded-SS","",""
"MHT-ME-Cross - Welded - SS","Pipe Fittings","MHT-ME-FAM-Cross-Welded-SS","",""
"MHT-ME-Reducer Concentric - Welded - SS","Pipe Fittings","MHT-ME-FAM-Reducer-Concentric-Welded-SS","",""
"MHT-ME-Tee - Welded - SS","Pipe Fittings","MHT-ME-FAM-Tee-Welded-SS","",""
"MHT-ME-Access Pipe - Push-Fit - SS","Pipe Fittings","MHT-ME-FAM-Access-Pipe-Push-Fit-SS","",""
"EQU_VSD","Mechanical Equipment","MHT-ME-MEQ-VSD","",""
"Annotation_Info_Disciplines","Generic Annotations","MHT-ME-FAM-Info-Disciplines","",""
"Oval - Round Transformation - Slip Joint","Duct Fittings","MHT-ME-DF-Oval-Round-Transformation-Slip-Joint","","missing_shape;missing_fitting;missing_size"
"Round Blank End","Duct Fittings","MHT-ME-DF-Round-Blank-End","","missing_shape;missing_fitting;missing_size"
"Round Pressed Bend - Slip Joint","Duct Fittings","MHT-ME-DF-Round-Pressed-Bend-Slip-Joint","","missing_shape;missing_fitting"
"Round Shoe Branch - Slip Joint","Duct Fittings","MHT-ME-DF-Round-Tee-Lr-DN250-DN250","",""
"Rectangular Concentric Taper - Flanged","Duct Fittings","MHT-ME-DF-Round-Tee-Lr-DN450","",""
"M_Rectangular Duct Cross","Duct Fittings","MHT-ME-DF-Rectangular-Duct-Cross","","missing_shape;missing_fitting;missing_size"
"M_Rectangular Duct Tee","Duct Fittings","MHT-ME-DF-Round-Tee-Lr-DN900-02","",""
"M_Round Duct Cross","Duct Fittings","MHT-ME-DF-Round-Duct-Cross","","missing_shape;missing_fitting;missing_size"
"M_Round Duct Elbow","Duct Fittings","MHT-ME-DF-Round-Elbow-Lr-DN350","",""
"M_Round Duct Transition","Duct Fittings","MHT-ME-DF-Round-Tee-Lr-DN350","",""
"M_Round Duct Union","Duct Fittings","MHT-ME-DF-Round-Duct-Union","","missing_shape;missing_fitting"
"M_Round Duct Tee","Duct Fittings","MHT-ME-DF-Round-Duct-Tee","","missing_shape;missing_fitting"
"M_Rectangular Duct Union","Duct Fittings","MHT-ME-DF-Round-Tee-Lr-DN250","",""
"M_Rectangular Duct Mitered Elbow","Duct Fittings","MHT-ME-DF-Round-Elbow-Lr-DN1600","",""
"MHT_Rectangular Elbow - Mitered - Single Thickness Vanes","Duct Fittings","MHT-ME-DF-Round-Elbow-Lr-DN1150","",""
"M_Rect Square Bend - Flanged Turning Vanes","Duct Fittings","MHT-ME-DF-Round-Tee-Lr-DN1200","",""
"M_Rectangular To Round Duct Transition","Duct Fittings","MHT-ME-DF-Round-Tee-Lr-DN1750","",""
"Rectangular Shoe Branch - Flanged1","Duct Fittings","MHT-ME-DF-Round-Tee-Lr-DN700","",""
"Rectangular Short Radius Bend - Flanged1","Duct Fittings","MHT-ME-DF-Round-Tee-ShortRad-DN900","",""
"Rectangular Union1","Duct Fittings","MHT-ME-DF-Rectangular-Union1","","missing_shape;missing_fitting"
"Doors_SCO_ExtDbl_Flush","Doors","MHT-ME-D-1810","",""
"MHT-ME-Duct Tags_MHT DESCRIPTION","Duct Tags","MHT-ME-DF-Duct-Tags-MHT-DESCRIPTION","","missing_shape;missing_fitting;missing_size"
"MHT-ME-Duct Size+system_type","Duct Tags","MHT-ME-DF-Duct-Size-System-Type","","missing_shape;missing_fitting;missing_size"
"MHT-DUCT-TAG_CUSTOM_COMMENTS","Duct Tags","MHT-ME-DF-DUCT-TAG-CUSTOM-COMMENTS","","missing_shape;missing_fitting;missing_size"
"MHT-DUCT NUMBER_TAG","Duct Tags","MHT-ME-DF-DUCT-NUMBER-TAG-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-AHU-Duty","Mechanical Equipment","MHT-ME-MEQ-Air-Handling-Unit-UND","",""
"MHT-ME-SystemName - Duct Size Tag","Duct Tags","MHT-ME-DF-Systemname-Duct-Size-Tag","","missing_shape;missing_fitting;missing_size"
"CMC_Plinth","Mechanical Equipment","MHT-ME-MEQ-Plinth","",""
"MHT_ASYM_SHT_STARTING VIEW_V1","Title Blocks","MHT-ME-FAM-ASYM-SHT-STARTING-VIEW-V1","",""
"MHT_DA_Fire & Smoke Damper","Duct Accessories","MHT-ME-DF-Fire-Smoke-Damper","","missing_shape;missing_fitting;missing_size"
"MHT_ME_Air Gas Tank","Mechanical Equipment","MHT-ME-MEQ-Pump-DN401-UND","",""
"MHT-EL-EE-Equipment","Electrical Equipment","MHT-EL-EE-Electrical-Equipment-DN400-UND","",""
"MHT-ME-AC Outdoor Codensing Unit Symbol","Generic Annotations","MHT-ME-FAM-AC-Outdoor-Codensing-Unit-Symbol","",""
"MHT-ME-Air Handling Unit (Cooling & Heating) Symbol","Generic Annotations","MHT-ME-FAM-Air-Handling-Unit-Cooling-Heating-Symbol","",""
"MHT-ME-Air Handling Unit (Cooling Only) Symbol","Generic Annotations","MHT-ME-FAM-Air-Handling-Unit-Cooling-Only-Symbol","",""
"MHT-ME-Air Handling Unit (Multi Zone) Symbol","Generic Annotations","MHT-ME-FAM-Air-Handling-Unit-Multi-Zone-Symbol","",""
"MHT-ME-Air Louver Symbol","Generic Annotations","MHT-ME-FAM-Air-Louver-Symbol","",""
"MHT-ME-Airflowoutlet","Generic Annotations","MHT-ME-FAM-Airflowoutlet","",""
"MHT-ME-Angle Valve","Generic Annotations","MHT-ME-FAM-Angle-Valve","",""
"MHT-ME-Attenuator (Acoustic Silencer) Symbol","Generic Annotations","MHT-ME-FAM-Attenuator-Acoustic-Silencer-Symbol","",""
"MHT-ME-Automaticairvent","Generic Annotations","MHT-ME-FAM-Automaticairvent","",""
"MHT-ME-Balancing Valve","Generic Annotations","MHT-ME-FAM-Balancing-Valve-01","",""
"MHT-ME-Ball Float Valve","Generic Annotations","MHT-ME-FAM-Ball-Float-Valve","",""
"MHT-ME-Binder Test Plug","Generic Annotations","MHT-ME-FAM-Binder-Test-Plug","",""
"MHT-ME-Blanked Flange Connection","Generic Annotations","MHT-ME-FAM-Blanked-Flange-Connection","",""
"MHT-ME-Branch Selector Symbol","Generic Annotations","MHT-ME-FAM-Branch-Selector-Symbol","",""
"MHT-ME-Bypss Valve","Generic Annotations","MHT-ME-FAM-Bypss-Valve","",""
"MHT-ME-Capped Valve","Generic Annotations","MHT-ME-FAM-Capped-Valve","",""
"MHT-ME-Centrifugal Fan Symbol","Generic Annotations","MHT-ME-FAM-Centrifugal-Fan-Symbol","",""
"MHT-ME-Check Valve Symbol","Generic Annotations","MHT-ME-FAM-Check-Valve-Symbol","",""
"MHT-ME-Diff Press Sensor to Control","Generic Annotations","MHT-ME-FAM-Diff-Press-Sensor-To-Control","",""
"MHT-ME-Discharge Air Arrow","Generic Annotations","MHT-ME-FAM-Discharge-Air-Arrow","",""
"MHT-ME-Discharge Cowl Symbol","Generic Annotations","MHT-ME-FAM-Discharge-Cowl-Symbol","",""
"MHT-ME-Downward Discharge Roof Mounted Fan Symbol","Generic Annotations","MHT-ME-FAM-Downward-Discharge-Roof-Mounted-Fan-Symbol","",""
"MHT-ME-Drain Cock","Generic Annotations","MHT-ME-FAM-Drain-Cock","",""
"MHT-ME-Drain Cock Valve","Generic Annotations","MHT-ME-FAM-Drain-Cock-Valve","",""
"MHT-ME-Duct Mounted CC Symbol","Generic Annotations","MHT-ME-FAM-Duct-Mounted-CC-Symbol","",""
"MHT-ME-Duct Mounted HC Symbol","Generic Annotations","MHT-ME-FAM-Duct-Mounted-HC-Symbol","",""
"MHT-ME-Ducted AC Unit Symbol","Generic Annotations","MHT-ME-FAM-Ducted-AC-Unit-Symbol","",""
"MHT-ME-EA-RA Ceiling Mounted Diffuser Symbol","Generic Annotations","MHT-ME-FAM-EA-RA-Ceiling-Mounted-Diffuser-Symbol","",""
"MHT-ME-Fancoil Unit Symbol","Generic Annotations","MHT-ME-FAM-Fancoil-Unit-Symbol","",""
"MHT-ME-Fire Damper Symbol","Generic Annotations","MHT-ME-FAM-Fire-Damper-Symbol","",""
"MHT-ME-Floatoperatedcontrolvalve","Generic Annotations","MHT-ME-FAM-Floatoperatedcontrolvalve","",""
"MHT-ME-Flow Control Valve","Generic Annotations","MHT-ME-FAM-Flow-Control-Valve","",""
"MHT-ME-Flow Direction","Generic Annotations","MHT-ME-FAM-Flow-Direction","",""
"MHT-ME-Flow Meter to Control","Generic Annotations","MHT-ME-FAM-Flow-Meter-To-Control","",""
"MHT-ME-Flow Switch Control","Generic Annotations","MHT-ME-FAM-Flow-Switch-Control","",""
"MHT-ME-Fum Hood Symbol","Generic Annotations","MHT-ME-FAM-Fum-Hood-Symbol","",""
"MHT-ME-Fume Cupboard Symbol","Generic Annotations","MHT-ME-FAM-Fume-Cupboard-Symbol","",""
"MHT-ME-Fume Exhaust Fan","Generic Annotations","MHT-ME-FAM-Fume-Exhaust-Fan","",""
"MHT-ME-Gas Fired OA Tempered AHU Symbol","Generic Annotations","MHT-ME-FAM-Gas-Fired-OA-Tempered-AHU-Symbol","",""
"MHT-ME-Gauge Cock","Generic Annotations","MHT-ME-FAM-Gauge-Cock","",""
"MHT-ME-Globe Valve","Generic Annotations","MHT-ME-FAM-Globe-Valve","",""
"MHT-ME-HEPA Filter Symbol","Generic Annotations","MHT-ME-FAM-HEPA-Filter-Symbol","",""
"MHT-ME-Humidity Sensor Symbol","Generic Annotations","MHT-ME-FAM-Humidity-Sensor-Symbol","",""
"MHT-ME-In-Line Fan Symbol","Generic Annotations","MHT-ME-FAM-In-Line-Fan-Symbol","",""
"MHT-ME-Intake Cowl Symbol","Generic Annotations","MHT-ME-FAM-Intake-Cowl-Symbol","",""
"MHT-ME-Isolation Valve Symbol","Generic Annotations","MHT-ME-FAM-Isolation-Valve-Symbol","",""
"MHT-ME-Kitchen Exhasut Hood Symbol","Generic Annotations","MHT-ME-FAM-Kitchen-Exhasut-Hood-Symbol","",""
"MHT-ME-Kitchen Exhaust Smoke HOG System Symbol","Generic Annotations","MHT-ME-FAM-Kitchen-Exhaust-Smoke-HOG-System-Symbol","",""
"MHT-ME-Local Flow Gauge","Generic Annotations","MHT-ME-FAM-Local-Flow-Gauge","",""
"MHT-ME-Local Pressure Gauge","Generic Annotations","MHT-ME-FAM-Local-Pressure-Gauge","",""
"MHT-ME-Local Temperature Gauge","Generic Annotations","MHT-ME-FAM-Local-Temperature-Gauge","",""
"MHT-ME-Low Level Roughing Filter Symbol","Generic Annotations","MHT-ME-FAM-Low-Level-Roughing-Filter-Symbol","",""
"MHT-ME-Magnetic Flow Meter","Generic Annotations","MHT-ME-FAM-Magnetic-Flow-Meter","",""
"MHT-ME-Medical Gas_3-way Valve","Generic Annotations","MHT-ME-FAM-Medical-Gas-3-Way-Valve","",""
"MHT-ME-Medical Gas_Cylinder Lead","Generic Annotations","MHT-ME-FAM-Medical-Gas-Cylinder-Lead","",""
"MHT-ME-Medical Gas_Filter","Generic Annotations","MHT-ME-FAM-Medical-Gas-Filter","",""
"MHT-ME-Medical Gas_Isolation Valve","Generic Annotations","MHT-ME-FAM-Medical-Gas-Isolation-Valve","",""
"MHT-ME-Medical Gas_Liquid Level Switch","Generic Annotations","MHT-ME-FAM-Medical-Gas-Liquid-Level-Switch","",""
"MHT-ME-Medical Gas_Main_Secondary Liquid Tank","Generic Annotations","MHT-ME-FAM-Medical-Gas-Main-Secondary-Liquid-Tank","",""
"MHT-ME-Medical Gas_Pressure Regulator","Generic Annotations","MHT-ME-FAM-Medical-Gas-Pressure-Regulator","",""
"MHT-ME-Motorized 3-way Valve","Generic Annotations","MHT-ME-FAM-Motorized-3-Way-Valve","",""
"MHT-ME-Motorized Damper Symbol","Generic Annotations","MHT-ME-FAM-Motorized-Damper-Symbol","",""
"MHT-ME-Non-Return Damper Symbol","Generic Annotations","MHT-ME-FAM-Non-Return-Damper-Symbol","",""
"MHT-ME-Opposed Blade Damper Symbol","Generic Annotations","MHT-ME-FAM-Opposed-Blade-Damper-Symbol","",""
"MHT-ME-Orificeplate","Generic Annotations","MHT-ME-FAM-Orificeplate","",""
"MHT-ME-Outside Air Arrow","Generic Annotations","MHT-ME-FAM-Outside-Air-Arrow","",""
"MHT-ME-Pipe Break Symbol","Generic Annotations","MHT-ME-FAM-Pipe-Break-Symbol","",""
"MHT-ME-Pipe Union","Generic Annotations","MHT-ME-FAM-Pipe-Union-01","",""
"MHT-ME-Pool PAC - Energy Recovery Ventilator Symbol","Generic Annotations","MHT-ME-FAM-Pool-PAC-Energy-Recovery-Ventilator-Symbol","",""
"MHT-ME-Press Sensor Symbol","Generic Annotations","MHT-ME-FAM-Press-Sensor-Symbol","",""
"MHT-ME-Press Sensor to Control","Generic Annotations","MHT-ME-FAM-Press-Sensor-To-Control","",""
"MHT-ME-Press-Temp Test Point","Generic Annotations","MHT-ME-FAM-Press-Temp-Test-Point","",""
"MHT-ME-Pressure Reducing Valve","Generic Annotations","MHT-ME-FAM-Pressure-Reducing-Valve","",""
"MHT-ME-Pressure Relief Valve","Generic Annotations","MHT-ME-FAM-Pressure-Relief-Valve","",""
"MHT-ME-Pump Symbol","Generic Annotations","MHT-ME-FAM-Pump-Symbol","",""
"MHT-ME-Relief Air Arrow","Generic Annotations","MHT-ME-FAM-Relief-Air-Arrow","",""
"MHT-ME-Roof Mounted Spill Air Fan Symbol","Generic Annotations","MHT-ME-FAM-Roof-Mounted-Spill-Air-Fan-Symbol","",""
"MHT-ME-SA Ceiling Mounted Diffuser Symbol","Generic Annotations","MHT-ME-FAM-SA-Ceiling-Mounted-Diffuser-Symbol","",""
"MHT-ME-Smoke Damper Symbol","Generic Annotations","MHT-ME-FAM-Smoke-Damper-Symbol","",""
"MHT-ME-SmokeDetector Symbol","Generic Annotations","MHT-ME-FAM-Smokedetector-Symbol","",""
"MHT-ME-Solenoid 2-way Isolating Valve","Generic Annotations","MHT-ME-FAM-Solenoid-2-Way-Isolating-Valve","",""
"MHT-ME-Solenoid 3-way Isolating Valve","Generic Annotations","MHT-ME-FAM-Solenoid-3-Way-Isolating-Valve","",""
"MHT-ME-Steamtrapsensorchamber","Generic Annotations","MHT-ME-FAM-Steamtrapsensorchamber","",""
"MHT-ME-Strainer Symbol","Generic Annotations","MHT-ME-FAM-Strainer-Symbol","",""
"MHT-ME-Temp Sensor Symbol","Generic Annotations","MHT-ME-FAM-Temp-Sensor-Symbol","",""
"MHT-ME-Temp Sensor to Control","Generic Annotations","MHT-ME-FAM-Temp-Sensor-To-Control","",""
"MHT-ME-Thermometerpocket","Generic Annotations","MHT-ME-FAM-Thermometerpocket","",""
"MHT-ME-Tundish","Generic Annotations","MHT-ME-FAM-Tundish","",""
"MHT-ME-VAriable Speed Drive Symbol","Generic Annotations","MHT-ME-FAM-Variable-Speed-Drive-Symbol","",""
"MHT-ME-Vertical Discharge Roof Mounted Fan Symbol","Generic Annotations","MHT-ME-FAM-Vertical-Discharge-Roof-Mounted-Fan-Symbol","",""
"MHT-ME-Volume Control Damper Symbol","Generic Annotations","MHT-ME-FAM-Volume-Control-Damper-Symbol","",""
"MHT-ME-VRV Outdoor Condensing Unit","Generic Annotations","MHT-ME-FAM-VRV-Outdoor-Condensing-Unit","",""
"MHT-ME-Wall Mounted AC Unit Symbol","Generic Annotations","MHT-ME-FAM-Wall-Mounted-AC-Unit-Symbol","",""
"MHT-ME-WAll Mounted Fan Symbol","Generic Annotations","MHT-ME-FAM-Wall-Mounted-Fan-Symbol","",""
"MHT-ME-AHU-Duty_Standby","Mechanical Equipment","MHT-ME-MEQ-Air-Handling-Unit-DN800-UND","",""
"MHT-ME-ANNOTATE-RAC","Generic Annotations","MHT-ME-FAM-ANNOTATE-RAC","",""
"MHT-ME-CHILLER PLINTH","Generic Models","MHT-ME-GM-CHILLER-PLINTH","",""
"MHT-ME-DF-Endcap-Rectangular","Duct Fittings","MHT-ME-DF-DF-Endcap-Rectangular","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Eccentric Taper - Flanged-01","Duct Fittings","MHT-ME-DF-Round-Tee-Lr-DN1700-DN1700","",""
