Family,Category,SuggestedName,Conflict,ProblemReasons
"MHT-ME-PF-Bend-Long-Sweep-PVC-Sch-40-DWV","Pipe Fittings","MHT-PL-PFIT-Bend-Long-Sweep-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Bend-Vent-PVC-Sch-40-DWV","Pipe Fittings","MHT-PL-PFIT-Bend-Vent-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Cap-PVC-Sch-40-DWV","Pipe Fittings","MHT-PL-PFIT-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Tee-Reducing-Sanitary-PVC-Sch-40-DWV","Pipe Fittings","MHT-PL-PFIT-Reducing-Sanitary-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Tee-Reducing-Vent-PVC-Sch-40-DWV","Pipe Fittings","MHT-PL-PFIT-Reducing-Vent-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Tee-Vent-PVC-Sch-40-DWV","Pipe Fittings","MHT-PL-PFIT-Vent-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Wye-45-Deg-PVC-Sch-40-DWV","Pipe Fittings","MHT-PL-PFIT-45-Deg-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Wye-45-Deg-Reducing-PVC-Sch-40-DWV","Pipe Fittings","MHT-PL-PFIT-45-Deg-Reducing-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Wye-Combination-With-8Th-Bend-PVC-Sch-40-DWV","Pipe Fittings","MHT-PL-PFIT-Combination-With-8Th-Bend-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Wye-Plain-PVC-Sch-40-DWV","Pipe Fittings","MHT-PL-PFIT-Plain-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Wye-Upright-PVC-Sch-40-DWV","Pipe Fittings","MHT-PL-PFIT-Upright-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Elbow-PVC-Sch-40","Pipe Fittings","MHT-PL-PFIT-PVC-Sch-40-02","DUP",""
"MHT-ME-PF-Coupling-PVC-Sch-40-DWV","Pipe Fittings","MHT-PL-PFIT-Upling-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Reducer-PVC-Sch-40-DWV","Pipe Fittings","MHT-PL-PFIT-Reducer-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Tee-Sanitary-PVC-Sch-40-DWV","Pipe Fittings","MHT-PL-PFIT-Sanitary-PVC-Sch-40-DWV","",""
"MHT-ME-PF-Cap-Generic","Pipe Fittings","MHT-PL-PFIT-Generic-03","DUP",""
"MHT-ME-FAM-PF-Coupling-Generic","Pipe Fittings","MHT-PL-PFIT-Upling-Generic-01","DUP",""
"MHT-ME-PF-Transition-Generic1","Pipe Fittings","MHT-PL-PFIT-Transition-Generic1-01","DUP",""
"MHT-ME-FAM-PF-Cross-Welded-Generic","Pipe Fittings","MHT-PL-PFIT-Cross-Welded-Generic-02","DUP",""
"MHT-ME-PF-Elbow-Generic1","Pipe Fittings","MHT-PL-PFIT-Generic1-01","DUP",""
"MHT-ME-PF-Victaulic-AGS-Cross-No-W35","Pipe Fittings","MHT-PL-PFIT-Victaulic-AGS-Cross-No-W35","",""
"MHT-ME-PF-Victaulic-IPS-Cross-No-35","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-Cross-No-35","",""
"MHT-ME-PF-Tap-3000LB-Thredolet","Pipe Fittings","MHT-PL-PFIT-3000LB-Thredolet","",""
"MHT-ME-PF-Buttweld-Elbow-LR","Pipe Fittings","MHT-PL-PFIT-Buttweld-Elbow-LR","",""
"MHT-ME-PF-Buttweld-Reducer","Pipe Fittings","MHT-PL-PFIT-Buttweld-Reducer","",""
"MHT-ME-PF-Buttweld-Weld-Carbon-Steel","Pipe Fittings","MHT-PL-PFIT-Buttweld-Weld-Carbon-Steel","",""
"MHT-ME-PF-Tap-Half-Coupling","Pipe Fittings","MHT-PL-PFIT-Half-Coupling","",""
"MHT-ME-PF-Tee-Generic1","Pipe Fittings","MHT-PL-PFIT-Generic1-02","DUP",""
"MHT-ME-PF-Threaded-Cap-MI-Class-150","Pipe Fittings","MHT-PL-PFIT-Threaded-Cap-MI-Class-150","",""
"MHT-ME-PF-Threaded-Coupling-MI-Class-150","Pipe Fittings","MHT-PL-PFIT-Threaded-Coupling-MI-Class-150","",""
"MHT-ME-PF-Threaded-Coupling-Concentric-Reducing-MI-Class-150","Pipe Fittings","MHT-PL-PFIT-Threaded-Coupling-Concentric-Reducing-MI-Class-150","",""
"MHT-ME-PF-Threaded-Elbow-MI-Class-150","Pipe Fittings","MHT-PL-PFIT-Threaded-Elbow-MI-Class-150","",""
"MHT-ME-PF-Threaded-Tee-MI-Class-150","Pipe Fittings","MHT-PL-PFIT-Threaded-Tee-MI-Class-150","",""
"MHT-ME-PF-Flange-Slip-On-Steel-Class-150","Pipe Fittings","MHT-PL-PFIT-Flange-Slip-On-Steel-Class-150","",""
"MHT-ME-PF-Non-Connector","Pipe Fittings","MHT-PL-PFIT-Connector","",""
"MHT-ME-PF-Victaulic-AWWA-Coupling-Style-31","Pipe Fittings","MHT-PL-PFIT-Victaulic-AWWA-Coupling-Style-31","",""
"MHT-ME-PF-Victaulic-IPS-Elbow-No-101","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-Elbow-No-101","",""
"MHT-ME-PF-Victaulic-AGS-Elbow-No-W10-W13","Pipe Fittings","MHT-PL-PFIT-Victaulic-AGS-Elbow-No-W10-W13","",""
"MHT-ME-PF-Buttweld-Tee-Lateral","Pipe Fittings","MHT-PL-PFIT-Buttweld-Tee-Lateral","",""
"MHT-ME-PF-Cross-Generic2","Pipe Fittings","MHT-PL-PFIT-Cross-Generic2","",""
"MHT-ME-PF-Victaulic-IPS-Cap-No-60","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-Cap-No-60","",""
"MHT-ME-PF-Victaulic-IPS-SS-Cap-No-460","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-SS-Cap-No-460","",""
"MHT-ME-PF-Victaulic-IPS-SS-Cross-No-435","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-SS-Cross-No-435","",""
"MHT-ME-PF-Victaulic-IPS-SS-Elbow-No-410-413","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-SS-Elbow-No-410-413","",""
"MHT-ME-PF-Victaulic-IPS-SS-Reducer-No-450-451","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-SS-Reducer-No-450-451","",""
"MHT-ME-PF-Victaulic-AWWA-Reducer-No-50C-51C","Pipe Fittings","MHT-PL-PFIT-Victaulic-AWWA-Reducer-No-50C-51C","",""
"MHT-ME-PF-Shaped-Nipple","Pipe Fittings","MHT-PL-PFIT-Aped-Nipple","",""
"MHT-ME-PF-Victaulic-AWWA-Cross-Reducing-Cross-No-35C-35CR","Pipe Fittings","MHT-PL-PFIT-Victaulic-AWWA-Cross-Reducing-Cross-No-35C-35CR","",""
"MHT-ME-PF-Victaulic-AWWA-Elbow-No-10C-13C","Pipe Fittings","MHT-PL-PFIT-Victaulic-AWWA-Elbow-No-10C-13C","",""
"MHT-ME-PF-Buttweld-Cap","Pipe Fittings","MHT-PL-PFIT-Buttweld-Cap","",""
"MHT-ME-PF-Victaulic-IR-FP-Elbow-No-1011","Pipe Fittings","MHT-PL-PFIT-Victaulic-IR-FP-Elbow-No-1011","",""
"MHT-ME-PF-Victaulic-IPS-SS-Tee-Reducing-Tee-No-420-425","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-SS-Tee-Reducing-Tee-No-420-425","",""
"MHT-ME-PF-Victaulic-IR-FP-Tee-No-102","Pipe Fittings","MHT-PL-PFIT-Victaulic-IR-FP-Tee-No-102","",""
"MHT-ME-PF-Victaulic-FP-IGS-Outlet-T-Style-922-920N","Pipe Fittings","MHT-PL-PFIT-Victaulic-FP-IGS-Outlet-T-Style-922-920N","",""
"MHT-ME-PF-Victaulic-FP-Cap-No-006","Pipe Fittings","MHT-PL-PFIT-Victaulic-FP-Cap-No-006","",""
"MHT-ME-PF-Victaulic-FP-IGS-Cap-No-146","Pipe Fittings","MHT-PL-PFIT-Victaulic-FP-IGS-Cap-No-146","",""
"MHT-ME-PF-Victaulic-FP-IGS-IR-Elbow-Style-101","Pipe Fittings","MHT-PL-PFIT-Victaulic-FP-IGS-IR-Elbow-Style-101","",""
"MHT-ME-PF-Victaulic-FP-IGS-IR-Tee-No-102","Pipe Fittings","MHT-PL-PFIT-Victaulic-FP-IGS-IR-Tee-No-102","",""
"MHT-ME-PF-Victaulic-FP-IGS-Mechanical-T-Outlet-Style-920N","Pipe Fittings","MHT-PL-PFIT-Victaulic-FP-IGS-Mechanical-T-Outlet-Style-920N","",""
"MHT-ME-PF-Victaulic-FP-IGS-Reducing-Coupling-Style-115","Pipe Fittings","MHT-PL-PFIT-Victaulic-FP-IGS-Reducing-Coupling-Style-115","",""
"MHT-ME-PF-Victaulic-FP-Firelock-EZ-Rigid-Coupling-Style-009N","Pipe Fittings","MHT-PL-PFIT-Victaulic-FP-Firelock-EZ-Rigid-Coupling-Style-009N","",""
"MHT-ME-PF-Victaulic-FP-Firelock-EZ-Rigid-Coupling-Style-009N-Union","Pipe Fittings","MHT-PL-PFIT-Victaulic-FP-Firelock-EZ-Rigid-Coupling-Style-009N-Union","",""
"MHT-ME-PF-Victaulic-IPS-Mechanical-T-Outlet-Style-920-920N","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-Mechanical-T-Outlet-Style-920-920N","",""
"MHT-ME-PF-Victaulic-AWWA-Tee-Bullhead-Tee-Reducing-Tee-No-20C-21C-25C","Pipe Fittings","MHT-PL-PFIT-Victaulic-AWWA-Tee-Bullhead-Tee-Reducing-Tee-No-20C-21C-25C","",""
"MHT-ME-PF-Victaulic-AGS-Reducer-No-W50-W51","Pipe Fittings","MHT-PL-PFIT-Victaulic-AGS-Reducer-No-W50-W51","",""
"MHT-ME-PF-Victaulic-AGS-Tee-Reducing-Tee-No-W20-W25","Pipe Fittings","MHT-PL-PFIT-Victaulic-AGS-Tee-Reducing-Tee-No-W20-W25","",""
"MHT-ME-PF-Victaulic-IPS-Reducer-No-50-51","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-Reducer-No-50-51","",""
"MHT-ME-PF-Victaulic-IPS-SS-Rigid-Coupling-Style-89","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-SS-Rigid-Coupling-Style-89","",""
"MHT-ME-PF-Victaulic-IPS-Tee-Lat-Reducing-Tee-Lat-No-20-30","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-Tee-Lat-Reducing-Tee-Lat-No-20-30","",""
"MHT-ME-PF-Victaulic-IPS-Tee-Reducing-Tee-No-201","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-Tee-Reducing-Tee-No-201","",""
"MHT-ME-PF-Victaulic-AGS-Cap-No-W60","Pipe Fittings","MHT-PL-PFIT-Victaulic-AGS-Cap-No-W60","",""
"MHT-ME-PF-Victaulic-AGS-Long-Radius-Elbow-No-W100-W110","Pipe Fittings","MHT-PL-PFIT-Victaulic-AGS-Long-Radius-Elbow-No-W100-W110","",""
"MHT-ME-PF-Victaulic-IPS-Flex-Coupling-Style-77-W77-177","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-Flex-Coupling-Style-77-W77-177","",""
"MHT-ME-PF-Victaulic-AWWA-Cap-No-60C","Pipe Fittings","MHT-PL-PFIT-Victaulic-AWWA-Cap-No-60C","",""
"MHT-ME-PF-Victaulic-IPS-Elbow-No-V10-13","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-Elbow-No-V10-13","",""
"MHT-ME-PF-Victaulic-IPS-Rigid-Coupling-Style-07-W07-107","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-Rigid-Coupling-Style-07-W07-107","",""
