Family,Category,SuggestedName,Conflict,ProblemReasons
"MHT-ME-DF-Rectangular - Oval Transformation - Slip Joint","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Oval-Transformation-Slip-Joint","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Rectangular - Round Transformation - Flanged","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Round-Transformation-Flanged","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Rectangular - Oval Transformation - Flanged-01","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Oval-Transformation-Flanged-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Pipe Fittings","Pipe Fittings","MHT-ME-FAM-ME-FAM-Pipe-Fittings","",""
"MHT-ME-FAM-Coupling - Soldered - CU","Pipe Fittings","MHT-ME-FAM-ME-FAM-Coupling-Soldered-CU","",""
"MHT-ME-FAM-Cross - Soldered - CU","Pipe Fittings","MHT-ME-FAM-ME-FAM-Cross-Soldered-CU","",""
"MHT-ME-FAM-Reducer Straight - Soldered - CU","Pipe Fittings","MHT-ME-FAM-ME-FAM-Reducer-Straight-Soldered-CU","",""
"MHT-ME-FAM-Stop End - Soldered - CU","Pipe Fittings","MHT-ME-FAM-ME-FAM-Stop-End-Soldered-CU","",""
"MHT-ME-FAM-Cap - Plain - PVC-C1","Pipe Fittings","MHT-ME-FAM-ME-FAM-Cap-Plain-PVC-C1","",""
"MHT-ME-FAM-Cross - Plain - PVC-C2","Pipe Fittings","MHT-ME-FAM-ME-FAM-Cross-Plain-PVC-C2","",""
"MHT-ME-FAM-Socket - Plain - PVC-C2","Pipe Fittings","MHT-ME-FAM-ME-FAM-Socket-Plain-PVC-C2","",""
"MHT-ME-FAM-Elbow - Plain - PVC-C2","Pipe Fittings","MHT-ME-FAM-ME-FAM-Elbow-Plain-PVC-C2","",""
"MHT-ME-FAM-Tee - Plain - PVC-C2","Pipe Fittings","MHT-ME-FAM-ME-FAM-Tee-Plain-PVC-C2","",""
"MHT-ME-FAM-Tee - Soldered - CU2","Pipe Fittings","MHT-ME-FAM-ME-FAM-Tee-Soldered-CU2","",""
"MHT-ME-FAM-GridHead","Grid Heads","MHT-ME-FAM-ME-FAM-Gridhead","",""
"MHT-ME-MEQ-Gj WALKER","Mechanical Equipment","MHT-ME-MEQ-ME-MEQ-Gj-WALKER","",""
"MHT-ME-MEQ-Celmec HP Series","Mechanical Equipment","MHT-ME-MEQ-ME-MEQ-Celmec-HP-Series","",""
"MHT-ME-MEQ-Cooling-Tower-BAC-PT2-1-Cell-End-Outlet-RH","Mechanical Equipment","MHT-ME-MEQ-Pump-UND-DN4000","",""
"MHT-ME-FAM-STARTING VIEW2","Title Blocks","MHT-ME-FAM-ME-FAM-STARTING-VIEW2","",""
"MHT-ME-FAM-M-VIEW TITLE","View Titles","MHT-ME-FAM-ME-FAM-M-VIEW-TITLE","",""
"MHT-ME-MEQ-N-01","Mechanical Equipment","MHT-ME-MEQ-Pump-DN23-UND","",""
"MHT-ME-GM-SAFETY-F","Generic Models","MHT-ME-GM-ME-GM-SAFETY-F","",""
"MHT-ME-MEQ-N-02","Mechanical Equipment","MHT-ME-MEQ-ME-MEQ-N-02","",""
"MHT-ME-MEQ-O","Mechanical Equipment","MHT-ME-MEQ-ME-MEQ-O","",""
"MHT-ME-MEQ-N-03","Mechanical Equipment","MHT-ME-MEQ-ME-MEQ-N-03","",""
"MHT-ME-MEQ-PRESSURE TANK-N","Mechanical Equipment","MHT-ME-MEQ-ME-MEQ-PRESSURE-TANK-N","",""
"MHT-ME-MEQ-SINGLE COIL","Mechanical Equipment","MHT-ME-MEQ-ME-MEQ-SINGLE-COIL","",""
"MHT-ME-MEQ-N-04","Mechanical Equipment","MHT-ME-MEQ-Pump-UND-UND","",""
"MHT-ME-MEQ-N-05","Mechanical Equipment","MHT-ME-MEQ-Pump-UND-DN23","",""
"MHT-ME-MEQ-N-06","Mechanical Equipment","MHT-ME-MEQ-ME-MEQ-N-06","",""
"MHT-ME-MEQ-N-07","Mechanical Equipment","MHT-ME-MEQ-Pump-UND","",""
"MHT-ME-DF-RADIUS-REC-N","Duct Fittings","MHT-ME-DF-ME-DF-RADIUS-REC-N","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-ENDCAP-REC-N","Duct Fittings","MHT-ME-DF-ME-DF-ENDCAP-REC-N","","missing_shape;missing_fitting"
"MHT-ME-DF-BEVELED-REC-N","Duct Fittings","MHT-ME-DF-ME-DF-BEVELED-REC-N","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-TRANSITION-ANGLE-REC-N","Duct Fittings","MHT-ME-DF-ME-DF-TRANSITION-ANGLE-REC-N","","missing_shape;missing_fitting"
"MHT-ME-FAM-Duct Accessories","Duct Accessories","MHT-ME-DF-ME-FAM-Duct-Accessories","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-TRANSITION-ANGLE","Duct Fittings","MHT-ME-DF-ME-DF-TRANSITION-ANGLE","","missing_shape;missing_fitting"
"MHT-ME-FAM-CIRCLE-MULTI SCALE","Level Heads","MHT-ME-FAM-ME-FAM-CIRCLE-MULTI-SCALE","",""
"MHT-ME-DF-Rectangular to Oval Transition - Length","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-To-Oval-Transition-Length","","missing_shape;missing_fitting"
"MHT-ME-DF-N-01","Duct Fittings","MHT-ME-DF-ME-DF-N-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-N-02","Duct Fittings","MHT-ME-DF-ME-DF-N-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Round Union-02","Duct Fittings","MHT-ME-DF-ME-DF-Round-Union-02","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular to Round Transition - Angle","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-To-Round-Transition-Angle","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Union-02","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Union-02","","missing_shape;missing_fitting"
"MHT-ME-DF-Round Tee","Duct Fittings","MHT-ME-DF-ME-DF-Round-Tee","","missing_shape;missing_fitting"
"MHT-ME-DF-Round Transition - Angle","Duct Fittings","MHT-ME-DF-ME-DF-Round-Transition-Angle","","missing_shape;missing_fitting"
"MHT-ME-DF-Round Takeoff","Duct Fittings","MHT-ME-DF-ME-DF-Round-Takeoff","","missing_shape;missing_fitting"
"MHT-ME-FAM-Cap - Generic-01","Pipe Fittings","MHT-ME-FAM-ME-FAM-Cap-Generic-01","",""
"MHT-ME-FAM-COUPLING SOLDERED-CIR-COPPER-N","Pipe Fittings","MHT-ME-FAM-ME-FAM-COUPLING-SOLDERED-CIR-COPPER-N","",""
"MHT-ME-FAM-SOLDERED-CIR-COPPER-N-01","Pipe Fittings","MHT-ME-FAM-ME-FAM-SOLDERED-CIR-COPPER-N-01","",""
"MHT-ME-FAM-GENERIC-N-01","Pipe Fittings","MHT-ME-FAM-ME-FAM-GENERIC-N-01","",""
"MHT-ME-FAM-SOLDERED-CIR-COPPER-N-02","Pipe Fittings","MHT-ME-FAM-ME-FAM-SOLDERED-CIR-COPPER-N-02","",""
"MHT-ME-FAM-GENERIC-N-02","Pipe Fittings","MHT-ME-FAM-ME-FAM-GENERIC-N-02","",""
"MHT-ME-FAM-SOLDERED-CIR-COPPER-N-03","Pipe Fittings","MHT-ME-FAM-ME-FAM-SOLDERED-CIR-COPPER-N-03","",""
"MHT-ME-FAM-GENERIC-N-03","Pipe Fittings","MHT-ME-FAM-ME-FAM-GENERIC-N-03","",""
"MHT-ME-FAM-REDUCER-STRAIGHT SOLDERED-CIR-COPPER-N","Pipe Fittings","MHT-ME-FAM-ME-FAM-REDUCER-STRAIGHT-SOLDERED-CIR-COPPER-N","",""
"MHT-ME-FAM-STRAIGHT PLAIN-CIR-GENERIC-N","Pipe Fittings","MHT-ME-FAM-ME-FAM-STRAIGHT-PLAIN-CIR-GENERIC-N","",""
"MHT-ME-FAM-STRAIGHT SOLDERED-CIR-COPPER-N","Pipe Fittings","MHT-ME-FAM-ME-FAM-STRAIGHT-SOLDERED-CIR-COPPER-N","",""
"MHT-ME-MEQ-Air Cooled Chiller","Mechanical Equipment","MHT-ME-MEQ-ME-MEQ-Air-Cooled-Chiller","",""
"MHT-ME-MEQ-Pump-End-Suction-Frame-Mounted-Taco-FI","Mechanical Equipment","MHT-ME-MEQ-Pump-DN65-UND","",""
"MHT-ME-MEQ-Pump-Base-Mounted-End-Taco-FI-D-Models","Mechanical Equipment","MHT-ME-MEQ-Pump-DN800680-UND","",""
"MHT-ME-DF-Rec-SBend-TypeRun-v5-01","Duct Fittings","MHT-ME-DF-ME-DF-Rec-Sbend-Typerun-V5-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-MEQ-Pump-SurfaceMounted-Centrifugal-Horizontal","Mechanical Equipment","MHT-ME-MEQ-Pump-DN35-UND","",""
"MHT-ME-FAM-M-ARROW-LABEL","Generic Annotations","MHT-ME-FAM-ME-FAM-M-ARROW-LABEL","",""
"MHT-ME-FAM-View Title-01","View Titles","MHT-ME-FAM-ME-FAM-View-Title-01","",""
"MHT-ME-MEQ-2764 - Chiller - YZ - 3D Drawings (003)","Mechanical Equipment","MHT-ME-MEQ-ME-MEQ-2764-Chiller-YZ-3D-Drawings-003","",""
"MHT-EL-LD-Lighting Devices","Lighting Devices","MHT-EL-LD-EL-LD-Lighting-Devices","",""
"MHT-ME-AT-01","Air Terminals","MHT-ME-AT-RA-DN600-DN600","","missing_shape"
"MHT-ME-AT-02","Air Terminals","MHT-ME-AT-RA-DN600-01","DUP","missing_shape"
"MHT-ME-AT-03","Air Terminals","MHT-ME-AT-DN23-DN23","","missing_system;missing_shape"
"MHT-ME-AT-04","Air Terminals","MHT-ME-AT-SA-DN23-DN23","","missing_shape"
"MHT-ME-AT-05","Air Terminals","MHT-ME-AT-SA-DN23","","missing_shape"
"MHT-ME-AT-06","Air Terminals","MHT-ME-AT-DN200","","missing_system;missing_shape"
"MHT-ME-AT-07","Air Terminals","MHT-ME-AT-RAD-DN200","","missing_shape"
"MHT-ME-AT-08","Air Terminals","MHT-ME-AT-SUPPLY-DN23-DN23","","missing_shape"
"MHT-ME-AT-09","Air Terminals","MHT-ME-AT-RA-DN300","","missing_shape"
"MHT-ME-AT-10","Air Terminals","MHT-ME-AT-RA-DN600-02","DUP","missing_shape"
"MHT-ME-AT-11","Air Terminals","MHT-ME-AT-RETURN-DN1000","","missing_shape"
"MHT-ME-AT-12","Air Terminals","MHT-ME-AT-RETURN-DN600","","missing_shape"
"MHT-ME-AT-13","Air Terminals","MHT-ME-AT-RA-DN1000","","missing_shape"
"MHT-ME-AT-14","Air Terminals","MHT-ME-AT-SUPPLY-DN23","","missing_shape"
"MHT-ME-AT-15","Air Terminals","MHT-ME-AT-EXHAUST-DN23","","missing_shape"
"MHT-ME-AT-16","Air Terminals","MHT-ME-AT-RA-DN23-DN23","","missing_shape"
"MHT-ME-AT-17","Air Terminals","MHT-ME-AT-DN23-01","DUP","missing_system;missing_shape"
"MHT-ME-AT-18","Air Terminals","MHT-ME-AT-SUPPLY-DN850","","missing_shape"
"MHT-ME-AT-19","Air Terminals","MHT-ME-AT-DN23-02","DUP","missing_system;missing_shape"
"MHT-ME-MEQ-ACB","Mechanical Equipment","MHT-ME-MEQ-ME-MEQ-ACB","",""
"MHT-ME-FAM-Balancing Damper - Rectangular-01","Duct Accessories","MHT-ME-DF-ME-FAM-Balancing-Damper-Rectangular-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Fire Damper - Rectangular - Simple-01","Duct Accessories","MHT-ME-DF-ME-FAM-Fire-Damper-Rectangular-Simple-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Motorised Damper - Rectangular-01","Duct Accessories","MHT-ME-DF-ME-FAM-Motorised-Damper-Rectangular-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Smoke Damper - Rectangular-01","Duct Accessories","MHT-ME-DF-ME-FAM-Smoke-Damper-Rectangular-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Volume Control Damper - Rectangular-01","Duct Accessories","MHT-ME-DF-ME-FAM-Volume-Control-Damper-Rectangular-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Round Pressed Bend - Flanged","Duct Fittings","MHT-ME-DF-ME-DF-Round-Pressed-Bend-Flanged","","missing_shape;missing_fitting"
"MHT-ME-DF-Round Pressed Bend - Slip Joint","Duct Fittings","MHT-ME-DF-ME-DF-Round-Pressed-Bend-Slip-Joint","","missing_shape;missing_fitting"
"MHT-ME-DF-Round Segmented Bend - Flanged","Duct Fittings","MHT-ME-DF-ME-DF-Round-Segmented-Bend-Flanged","","missing_shape;missing_fitting"
"MHT-ME-DF-Round Segmented Bend - Slip Joint","Duct Fittings","MHT-ME-DF-ME-DF-Round-Segmented-Bend-Slip-Joint","","missing_shape;missing_fitting"
"MHT-ME-FAM-Balancing Damper - Round-01","Duct Accessories","MHT-ME-DF-ME-FAM-Balancing-Damper-Round-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Fire Damper - Round-01","Duct Accessories","MHT-ME-DF-ME-FAM-Fire-Damper-Round-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Motorised Damper - Round-01","Duct Accessories","MHT-ME-DF-ME-FAM-Motorised-Damper-Round-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Non-Return Back-Draught Damper - Round-01","Duct Accessories","MHT-ME-DF-ME-FAM-Non-Return-Back-Draught-Damper-Round-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Smoke Damper - Round-01","Duct Accessories","MHT-ME-DF-ME-FAM-Smoke-Damper-Round-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Volume Control Damper - Round-01","Duct Accessories","MHT-ME-DF-ME-FAM-Volume-Control-Damper-Round-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-AT-20","Air Terminals","MHT-ME-AT-SUPPLY-DN102","",""
"MHT-ME-FAM-Coupling - Generic-01","Pipe Fittings","MHT-ME-FAM-ME-FAM-Coupling-Generic-01","",""
"MHT-ME-FAM-Tee - Generic-01","Pipe Fittings","MHT-ME-FAM-ME-FAM-Tee-Generic-01","",""
"MHT-ME-FAM-Transition - Generic-01","Pipe Fittings","MHT-ME-FAM-ME-FAM-Transition-Generic-01","",""
"MHT-ME-DF-Takeoff-Round-Damper","Duct Fittings","MHT-ME-DF-ME-DF-Takeoff-Round-Damper","","missing_shape;missing_fitting"
"MHT-ME-AT-21","Air Terminals","MHT-ME-AT-SUPPLY-DN1200-DN1200","","missing_shape"
"MHT-ME-FAM-Fire-Smoke","Duct Accessories","MHT-ME-DF-ME-FAM-Fire-Smoke","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct-FreeSize&System","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Freesize-System","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Multi-Category Tags","Multi-Category Tags","MHT-ME-FAM-ME-FAM-Multi-Category-Tags","",""
"MHT-ME-FAM-DetItem-Arrow-Airflow","Detail Items","MHT-ME-FAM-ME-FAM-Detitem-Arrow-Airflow","",""
"MHT-ME-FAM-AccessPanel-FB","Duct Accessories","MHT-ME-DF-ME-FAM-Accesspanel-FB","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Level Head - Triangle","Level Heads","MHT-ME-FAM-ME-FAM-Level-Head-Triangle","",""
"MHT-ME-DF-Duct-Rectangular-Elbow-Radius","Duct Fittings","MHT-ME-DF-Rect-Elbow-DN700","",""
"MHT-ME-DF-Duct-Rectangular-Tap-Shoe","Duct Fittings","MHT-ME-DF-ME-DF-Duct-Rectangular-Tap-Shoe","","missing_shape;missing_fitting"
"MHT-ME-DF-Duct-Rectangular-Transition-Length","Duct Fittings","MHT-ME-DF-ME-DF-Duct-Rectangular-Transition-Length","","missing_shape;missing_fitting"
"MHT-ME-DF-Duct-Rectangular-Union","Duct Fittings","MHT-ME-DF-ME-DF-Duct-Rectangular-Union","","missing_shape;missing_fitting"
"MHT-ME-DF-Duct-Transition-Rectangular to Round-Length","Duct Fittings","MHT-ME-DF-ME-DF-Duct-Transition-Rectangular-To-Round-Length","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular - Oval Transformation - Flanged-02","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Oval-Transformation-Flanged-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Rectangular-EndCap","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Endcap","","missing_shape;missing_fitting"
"MHT-ME-DF-Oval - Round Transformation - Flanged","Duct Fittings","MHT-ME-DF-ME-DF-Oval-Round-Transformation-Flanged","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Oval Eccentric Taper - Flanged","Duct Fittings","MHT-ME-DF-ME-DF-Oval-Eccentric-Taper-Flanged","","missing_shape;missing_fitting"
"MHT-ME-DF-Oval Segmented Bend - Flanged","Duct Fittings","MHT-ME-DF-ME-DF-Oval-Segmented-Bend-Flanged","","missing_shape;missing_fitting"
"MHT-ME-DF-Oval Shoe Cross - Flanged","Duct Fittings","MHT-ME-DF-ME-DF-Oval-Shoe-Cross-Flanged","","missing_shape;missing_fitting"
"MHT-ME-DF-Oval Square Tee - Flanged","Duct Fittings","MHT-ME-DF-ME-DF-Oval-Square-Tee-Flanged","","missing_shape;missing_fitting"
"MHT-ME-DF-Duct-Rectangular-Elbow-Mitred","Duct Fittings","MHT-ME-DF-ME-DF-Duct-Rectangular-Elbow-Mitred","","missing_shape;missing_fitting"
"MHT-ME-DF-Duct-Rectangular-Radius-Elbow-Reducing","Duct Fittings","MHT-ME-DF-ME-DF-Duct-Rectangular-Radius-Elbow-Reducing","","missing_shape;missing_fitting"
"MHT-ME-DF-Duct-Rectangular-Tap-Square","Duct Fittings","MHT-ME-DF-ME-DF-Duct-Rectangular-Tap-Square","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Duct-Round-Tap","Duct Fittings","MHT-ME-DF-ME-DF-Duct-Round-Tap","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Duct-Round-Tap-Shoe","Duct Fittings","MHT-ME-DF-ME-DF-Duct-Round-Tap-Shoe","","missing_shape;missing_fitting"
"MHT-ME-AT-22","Air Terminals","MHT-ME-AT-SAD-DN600","","missing_shape"
"MHT-ME-AT-23","Air Terminals","MHT-ME-AT-RA-DN1200","","missing_shape"
"MHT-ME-FAM-Penetration","Detail Items","MHT-ME-FAM-ME-FAM-Penetration","",""
"MHT-ME-DF-Duct Shoe-01","Duct Fittings","MHT-ME-DF-ME-DF-Duct-Shoe-01","","missing_shape;missing_fitting"
"MHT-ME-FAM-01-01","Level Heads","MHT-ME-FAM-ME-FAM-01-01","",""
"MHT-ME-GM-MEPPenetration-mod","Generic Models","MHT-ME-GM-ME-GM-Meppenetration-Mod","",""
"MHT-ME-FAM-Generic Model Tags","Generic Model Tags","MHT-ME-FAM-ME-FAM-Generic-Model-Tags","",""
"MHT-ME-FAM-Wall PIPE Peno Tag","Generic Model Tags","MHT-ME-FAM-ME-FAM-Wall-PIPE-Peno-Tag","",""
"MHT-ME-FAM-B1-Vertical","Title Blocks","MHT-ME-FAM-ME-FAM-B1-Vertical","",""
"MHT-ME-FAM-B1-Vertical-2","Title Blocks","MHT-ME-FAM-ME-FAM-B1-Vertical-2","",""
"MHT-ME-FAM-B1.1-Vertical","Title Blocks","MHT-ME-FAM-ME-FAM-B1-1-Vertical","",""
"MHT-ME-FAM-GRILLE TYPE A","Generic Annotations","MHT-ME-FAM-ME-FAM-GRILLE-A","",""
"MHT-ME-DF-rec- Radius Elbow-Adjustable Radius","Duct Fittings","MHT-ME-DF-ME-DF-Rec-Radius-Elbow-Adjustable-Radius","","missing_shape;missing_fitting"
"MHT-ME-DF-45° Rectangular Shoe Branch","Duct Fittings","MHT-ME-DF-ME-DF-45-Rectangular-Shoe-Branch","","missing_shape;missing_fitting"
"MHT-ME-FAM-Arrow-02","Generic Annotations","MHT-ME-FAM-ME-FAM-Arrow-02","",""
"MHT-ME-FAM-Duct Accessory Tags","Duct Accessory Tags","MHT-ME-DF-ME-FAM-Duct-Accessory-Tags","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Attenuator Tag-Symbol","Duct Accessory Tags","MHT-ME-DF-ME-FAM-Attenuator-Tag-Symbol","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-ATTENUATOR-RECTANGULAR","Duct Accessories","MHT-ME-DF-ME-FAM-ATTENUATOR-RECTANGULAR","","missing_shape;missing_fitting;missing_size"
"MHT_ME_ANN_B1_VERTICAL","Title Blocks","MHT-ME-FAM-ME-ANN-B1-VERTICAL","",""
"MHT-ME-FAM-01-02","Generic Annotations","MHT-ME-FAM-ME-FAM-01-02","",""
"MHT-ME-FAM-Bottom Elevation Duct Tag","Duct Tags","MHT-ME-DF-ME-FAM-Bottom-Elevation-Duct-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Bubble-Note","Generic Annotations","MHT-ME-FAM-ME-FAM-Bubble-Note","",""
"MHT-ME-FAM-Cap - Brazed - CU","Pipe Fittings","MHT-ME-FAM-ME-FAM-Cap-Brazed-CU","",""
"MHT-ME-FAM-F&R Pipe-Size-01","Pipe Tags","MHT-ME-FAM-ME-FAM-F-R-Pipe-Size-01","",""
"MHT-ME-FAM-Continuation Note","Generic Annotations","MHT-ME-FAM-ME-FAM-Continuation-Note","",""
"MHT-ME-FAM-Damper Tag-Symbol","Duct Accessory Tags","MHT-ME-DF-ME-FAM-Damper-Tag-Symbol","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Detail Break Pipe","Detail Items","MHT-ME-FAM-ME-FAM-Detail-Break-Pipe","",""
"MHT-ME-FAM-Duct comment Tag","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Comment-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Fitting Tags","Duct Fitting Tags","MHT-ME-DF-ME-FAM-Duct-Fitting-Tags","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Fitting Number Tag-RISER","Duct Fitting Tags","MHT-ME-DF-ME-FAM-Duct-Fitting-Number-Tag-RISER","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Fitting Number Tag-Long","Duct Fitting Tags","MHT-ME-DF-ME-FAM-Duct-Fitting-Number-Tag-Long","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Length Tag 2","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Length-Tag-2","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Length Tag-1","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Length-Tag-1","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Length Tag-01","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Length-Tag-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Length Tag1","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Length-Tag1","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Number Tag-ROTATION.Long","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Number-Tag-ROTATION-Long","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Number Tag","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Number-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Number Tag-RISER R1","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Number-Tag-RISER-R1","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Number Tag-RISER","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Number-Tag-RISER","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Duct Shoe-02","Duct Fittings","MHT-ME-DF-ME-DF-Duct-Shoe-02","","missing_shape;missing_fitting"
