Family,Category,SuggestedName,Conflict,ProblemReasons
"MHT_Cable Tray Tag","Cable Tray Tags","MHT-ME-FAM-Cable-Tray-Tag","",""
"MHT_Data Device Tag","Data Device Tags","MHT-ME-FAM-Data-Device-Tag","",""
"MHT_Elec Equipment Tag","Electrical Equipment Tags","MHT-ME-FAM-Elec-Equipment-Tag","",""
"MHT_MATV Type Tag","Communication Device Tags","MHT-ME-FAM-MATV-Tag","",""
"MHT_Lighting Device Tag","Lighting Device Tags","MHT-ME-FAM-Lighting-Device-Tag","",""
"MHT_Communications Equipment Tag","Communication Device Tags","MHT-ME-FAM-Communications-Equipment-Tag","",""
"MHT_ Data No of Outlets","Communication Device Tags","MHT-ME-FAM-Data-No-Of-Outlets","",""
"Ladder Horizontal Bend","Cable Tray Fittings","MHT-ME-FAM-Ladder-Horizontal-Bend","",""
"Room Tag","Room Tags","MHT-ME-FAM-Room-Tag","",""
"MHT_Elec Fixture Tag","Electrical Fixture Tags","MHT-ME-FAM-Elec-Fixture-Tag","",""
"MHT_Lighting Fixture Tag","Lighting Fixture Tags","MHT-ME-FAM-Lighting-Fixture-Tag","",""
"Fire Services Legend - Master","Generic Annotations","MHT-ME-FAM-Fire-Services-Legend-Master","",""
"Mechanical Duct Legend","Generic Annotations","MHT-ME-FAM-Duct-Legend","",""
"MHT_ASYM-TAG-REVISION RTV","Generic Annotations","MHT-ME-FAM-ASYM-TAG-REVISION-RTV","",""
"MHT_EA_3PH Symbol","Generic Annotations","MHT-ME-FAM-3PH-Symbol","",""
"MHT_EA_DSSO Symbol","Generic Annotations","MHT-ME-FAM-DSSO-Symbol","",""
"MHT_EA_Floor Box Symbol","Generic Annotations","MHT-ME-FAM-Floor-Box-Symbol","",""
"MHT_EA_Isolator 1PH Symbol","Generic Annotations","MHT-ME-FAM-Isolator-1PH-Symbol","",""
"MHT_EA_Isolator 3PH Symbol","Generic Annotations","MHT-ME-FAM-Isolator-3PH-Symbol","",""
"MHT_EA_SSO Symbol","Generic Annotations","MHT-ME-FAM-SSO-Symbol","",""
"MHT_EA_Board","Generic Annotations","MHT-ME-FAM-Board","",""
"MHT_EA_Starter Socket Symbol","Generic Annotations","MHT-ME-FAM-Starter-Socket-Symbol","",""
"MHT_EA_Data Outlet Symbol","Generic Annotations","MHT-ME-FAM-Data-Outlet-Symbol","",""
"MHT_EA_BGA Symbol","Generic Annotations","MHT-ME-FAM-BGA-Symbol","",""
"MHT_EA_Push Button Symbol","Generic Annotations","MHT-ME-FAM-Push-Button-Symbol","",""
"MHT_EA_Card Reader Symbol","Generic Annotations","MHT-ME-FAM-Card-Reader-Symbol","",""
"MHT_EA_Keypad Symbol","Generic Annotations","MHT-ME-FAM-Keypad-Symbol","",""
"MHT_EA_Magnetic Door Holder Symbol","Generic Annotations","MHT-ME-FAM-Magnetic-Door-Holder-Symbol","",""
"MHT_EA_Electric Lock Symbol","Generic Annotations","MHT-ME-FAM-Electric-Lock-Symbol","",""
"MHT_EA_Reed Switch Symbol","Generic Annotations","MHT-ME-FAM-Reed-Switch-Symbol","",""
"MHT_EA_Buzzer Symbol","Generic Annotations","MHT-ME-FAM-Buzzer-Symbol","",""
"MHT_EA_MD 360 Symbol","Generic Annotations","MHT-ME-FAM-MD-360-Symbol","",""
"MHT_EA_MD 90 Symbol","Generic Annotations","MHT-ME-FAM-MD-90-Symbol","",""
"MHT_EA_Camera Symbol","Generic Annotations","MHT-ME-FAM-Camera-Symbol","",""
"MHT_EA_MATV Outlet Symbol","Generic Annotations","MHT-ME-FAM-MATV-Outlet-Symbol","",""
"MHT_EA_Light Switch Symbol","Generic Annotations","MHT-ME-FAM-Light-Switch-Symbol","",""
"MHT_PA_Inspection Chamber","Detail Items","MHT-ME-FAM-Inspection-Chamber","",""
"MHT_PA_Inspection Chamber Round","Detail Items","MHT-ME-FAM-Inspection-Chamber-Round","",""
"MHT_PA_Hose Tap","Detail Items","MHT-ME-FAM-Hose-Tap","",""
"MHT_PA_Flexible Connection Sym","Generic Annotations","MHT-ME-FAM-Flexible-Connection-Sym","",""
"MHT_PA_Grate Square Sym","Generic Annotations","MHT-ME-FAM-Grate-Square-Sym","",""
"MHT_PA_Boundary Trap Sym","Generic Annotations","MHT-ME-FAM-Boundary-Trap-Sym","",""
"MHT_PA_Tundish Sym","Generic Annotations","MHT-ME-FAM-Tundish-Sym","",""
"MHT_PA_Floor Waste Gully Sym","Generic Annotations","MHT-ME-FAM-Floor-Waste-Gully-Sym","",""
"MHT_PA_Rainwater Outlet Sym","Generic Annotations","MHT-ME-FAM-Rainwater-Outlet-Sym","",""
"MHT_PA_Blank End Sym","Generic Annotations","MHT-ME-FAM-Blank-End-Sym","",""
"MHT_PA_Cap End Sym","Generic Annotations","MHT-ME-FAM-Cap-End-Sym","",""
"MHT_PA_Meter Sym","Generic Annotations","MHT-ME-FAM-Meter-Sym","",""
"MHT_PA_Gas Regulator Sym","Generic Annotations","MHT-ME-FAM-Gas-Regulator-Sym","",""
"MHT_PA_Tempering Valve Sym","Generic Annotations","MHT-ME-FAM-Tempering-Valve-Sym","",""
"MHT_PA_Tempering Mixing Valve Sym","Generic Annotations","MHT-ME-FAM-Tempering-Mixing-Valve-Sym","",""
"MHT_PA_Control Panel Sym","Generic Annotations","MHT-ME-FAM-Control-Panel-Sym","",""
"MHT_PA_Fire Hydrant Sym","Generic Annotations","MHT-ME-FAM-Fire-Hydrant-Sym","",""
"MHT_PA_Fire Hose Reel Sym","Generic Annotations","MHT-ME-FAM-Fire-Hose-Reel-Sym","",""
"MHT_PA_ORG Sym","Generic Annotations","MHT-ME-FAM-ORG-Sym","",""
"MHT_PA_Inspection Opening Sym","Generic Annotations","MHT-ME-FAM-Inspection-Opening-Sym","",""
"MHT_PA_RPZD Sym","Generic Annotations","MHT-ME-FAM-RPZD-Sym","",""
"MHT_PA_Pressure Reducing Valve Sym","Generic Annotations","MHT-ME-FAM-Pressure-Reducing-Valve-Sym","",""
"MHT_PA_Isolation Valve Sym","Generic Annotations","MHT-ME-FAM-Isolation-Valve-Sym","",""
"MHT_PA_Butterfly Valve Sym","Generic Annotations","MHT-ME-FAM-Butterfly-Valve-Sym","",""
"MHT_PA_Strainer Sym","Generic Annotations","MHT-ME-FAM-Strainer-Sym","",""
"MHT_PA_Motorised 2-Way Valve Sym","Generic Annotations","MHT-ME-FAM-Motorised-2-Way-Valve-Sym","",""
"MHT_PA_Metering-Balancing Valve Sym","Generic Annotations","MHT-ME-FAM-Metering-Balancing-Valve-Sym","",""
"MHT_PA_Pressure Relief Valve Sym","Generic Annotations","MHT-ME-FAM-Pressure-Relief-Valve-Sym","",""
"MHT_PA_Non Return Valve Sym","Generic Annotations","MHT-ME-FAM-Non-Return-Valve-Sym","",""
"MHT_PA_Check Valve Sym","Generic Annotations","MHT-ME-FAM-Check-Valve-Sym","",""
"MHT_PA_Pipe Break Sym","Generic Annotations","MHT-ME-FAM-Pipe-Break-Sym","",""
"MHT_PA_Pipe Cut-Seal Sym","Generic Annotations","MHT-ME-FAM-Pipe-Cut-Seal-Sym","",""
"MHT_PA_Over Flow Pop Sym","Generic Annotations","MHT-ME-FAM-Over-Flow-Pop-Sym","",""
"MHT_PA_Flood Control Valve Sym","Generic Annotations","MHT-ME-FAM-Flood-Control-Valve-Sym","",""
"MHT_PA_Pump Sym","Generic Annotations","MHT-ME-FAM-Pump-Sym","",""
"MHT_PA_Altering Pipe Sym","Generic Annotations","MHT-ME-FAM-Altering-Pipe-Sym","",""
"MHT_PA_AAV Sym","Generic Annotations","MHT-ME-FAM-AAV-Sym","",""
"MHT_PA_Flow Switch Sym","Generic Annotations","MHT-ME-FAM-Flow-Switch-Sym","",""
"MHT_PA_Pressure Gauge Sym","Generic Annotations","MHT-ME-FAM-Pressure-Gauge-Sym","",""
"MHT_PA_Valve In Path Box Sym","Generic Annotations","MHT-ME-FAM-Valve-In-Path-Box-Sym","",""
"MHT_PA_Reflux Valve Sym","Generic Annotations","MHT-ME-FAM-Reflux-Valve-Sym","",""
"MHT_LD_One Way Switch C-Bus","Lighting Devices","MHT-EL-LD-One-Way-Switch-C-Bus","",""
"MHT_LD_Two Way Switch C-Bus","Lighting Devices","MHT-EL-LD-Two-Way-Switch-C-Bus","",""
"MHT_EA_Light Switch 2-Way Symbol C-Bus","Generic Annotations","MHT-ME-FAM-Light-Switch-2-Way-Symbol-C-Bus","",""
"MHT_EA_Light Switch Symbol C-Bus","Generic Annotations","MHT-ME-FAM-Light-Switch-Symbol-C-Bus","",""
"MHT_EA_Captive Ring Symbol","Generic Annotations","MHT-ME-FAM-Captive-Ring-Symbol","",""
"MHT_EA_Speaker Symbol","Generic Annotations","MHT-ME-FAM-Speaker-Symbol","",""
"MHT_EA_Intercom Symbol","Generic Annotations","MHT-ME-FAM-Intercom-Symbol","",""
"MHT_Hyd_Pipe_Fitting Tag","Pipe Tags","MHT-ME-FAM-Pipe-Fitting-Tag","",""
"Generic Model Tag","Generic Model Tags","MHT-ME-FAM-Generic-Model-Tag","",""
"MHT_ GA_General Model Tag","Generic Model Tags","MHT-ME-FAM-General-Model-Tag","",""
"MHT_GA_Access Panel","Generic Models","MHT-ME-GM-Access-Panel","",""
"MHT_Elec Circuit Tag","Wire Tags","MHT-ME-FAM-Elec-Circuit-Tag","",""
"MHT_GA_Bracket Annotation","Detail Items","MHT-ME-FAM-Bracket-Annotation","",""
"MHT_GA_North Arrow Symbol","Generic Annotations","MHT-ME-FAM-North-Arrow-Symbol","",""
"MHT_GA_Grid Head - Circle","Grid Heads","MHT-ME-FAM-Grid-Head-Circle-02","DUP",""
"MHT_GA Level Head - Circle","Level Heads","MHT-ME-FAM-Level-Head-Circle-02","DUP",""
"MHT_ASYM_SHT_STARTING VIEW","Title Blocks","MHT-ME-FAM-ASYM-SHT-STARTING-VIEW","",""
"MHT_AT_Ceiling_Linear","Air Terminals","MHT-ME-AT-RA-DN68","",""
"MHT_AT_Ceiling_ReturnExhaust","Air Terminals","MHT-ME-AT-RETURN-DN338-DN338","","missing_shape"
"MHT_AT_CushionHead_LinearSlot","Air Terminals","MHT-ME-AT-EAD-DN338","",""
"MHT_AT_Sidewall Grille Exhaust","Air Terminals","MHT-ME-AT-EXHAUST-DN338","","missing_shape"
"MHT_AT_Sidewall Grille Return","Air Terminals","MHT-ME-AT-RETURN-DN338","","missing_shape"
"MHT_AT_Sidewall Grille Supply","Air Terminals","MHT-ME-AT-SUPPLY-DN338","","missing_shape"
"MHT_DA_Damper","Duct Accessories","MHT-ME-DF-Damper","","missing_shape;missing_fitting;missing_size"
"MHT_DA_Fire Damper","Duct Accessories","MHT-ME-DF-Fire-Damper","","missing_shape;missing_fitting;missing_size"
"MHT_DA_FlexConn_Rect","Duct Accessories","MHT-ME-DF-Flexconn-Rect","","missing_shape;missing_fitting;missing_size"
"MHT_DA_FlexConn_Round","Duct Accessories","MHT-ME-DF-Flexconn-Round","","missing_shape;missing_fitting;missing_size"
"MHT_DA_Silencer","Duct Accessories","MHT-ME-DF-Silencer","","missing_shape;missing_fitting;missing_size"
"MHT_ME_Axial Fan","Mechanical Equipment","MHT-ME-MEQ-Axial-Fan","",""
"Square Transition_2016_test","Duct Fittings","MHT-ME-DF-Square-Transition-2016-Test","","missing_shape;missing_fitting"
"MHT_MT_Equipment Tag","Mechanical Equipment Tags","MHT-ME-FAM-Equipment-Tag","",""
"MHT_MA_Sensor Symbol","Generic Annotations","MHT-ME-FAM-Sensor-Symbol","",""
"MHT_MA_Air Flow Arrow Symbol","Generic Annotations","MHT-ME-FAM-Air-Flow-Arrow-Symbol","",""
"MHT_ General Notes Letter","Generic Annotations","MHT-ME-FAM-General-Notes-Letter","",""
"MHT_M_Duct Accessory Tag","Duct Accessory Tags","MHT-ME-DF-Duct-Accessory-Tag","","missing_shape;missing_fitting;missing_size"
