Family,Category,SuggestedName,Conflict,ProblemReasons
"MHT-ME-FAM-Flowmetertocontrols","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Flowmetertocontrols-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X000000000000624F-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Gaugecock","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Gaugecock-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006250-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Globevalve","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Globevalve-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006251-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Solenoid 2-way valv","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Solenoid-2-Way-Valv-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006252-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Solenoid 3-way valv","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Solenoid-3-Way-Valv-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006253-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Thermometerpocket","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Thermometerpocket-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006254-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Magneticflowmeter","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Magneticflowmeter-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006255-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-3-Way Valve Symbol","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-3-Way-Valve-Symbol-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006256-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Annubar","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Annubar-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006257-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Blankedvalve","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Blankedvalve-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006258-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Draincockvalve","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Draincockvalve-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006259-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Falngeconnection","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Falngeconnection-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X000000000000625A-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Flowgauge","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Flowgauge-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X000000000000625B-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Laboratorygaspressureregulator","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Laboratorygaspressureregulator-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X000000000000625C-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Orificeplate","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Orificeplate-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X000000000000625D-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-SensorflowBMS","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Sensorflowbms-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X000000000000625E-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Sightglass","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Sightglass-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X000000000000625F-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Steamtrap","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Steamtrap-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006260-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Steamtrapsensorchamber","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Steamtrapsensorchamber-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006261-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Lockableisolationvalve","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Lockableisolationvalve-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006262-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-SwitchflowBMS","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Switchflowbms-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006263-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-SwitchpressureBMS","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Switchpressurebms-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006264-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Temperaturegauge","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Temperaturegauge-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006265-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Testpointbinder-01","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Testpointbinder-01-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006266-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-AHUcooling","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Ahucooling-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006267-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-AHUcooling&heating","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Ahucooling-Heating-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006268-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Fancoilunit","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Fancoilunit-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006269-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Airflowinlet","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Airflowinlet-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X000000000000626A-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Weatherprooflouvre","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Weatherprooflouvre-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X000000000000626B-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Roofcowl","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Roofcowl-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X000000000000626C-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Downwarddischargeexhaustfan","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Downwarddischargeexhaustfan-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X000000000000626D-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Smokespillfan","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Smokespillfan-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X000000000000626E-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Fumecupboard","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Fumecupboard-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X000000000000626F-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-High Plume Discharge Fan","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-High-Plume-Discharge-Fan-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006270-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-FireDamper","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Firedamper-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006271-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-MotorisedFireDamper","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Motorisedfiredamper-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006272-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Smokedamper","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Smokedamper-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006273-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-MotorisedSmokedamper","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Motorisedsmokedamper-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006274-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-NRDdamper","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Nrddamper-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006275-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-VCDdamper","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Vcddamper-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006276-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-centrifugalairflowfan","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Centrifugalairflowfan-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006277-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Duct Tags","Duct Tags","MHT-ME-DF-Mht-Me-Fam-Duct-Tags","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-anglevalve","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Anglevalve-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X0000000000006279-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-DF-RADIUS-REC-N","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Radius-Rec-N","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-ENDCAP-REC-N","Duct Fittings","MHT-ME-DF-Rec-Tee-DN550","",""
"MHT-ME-DF-BEVELED-REC-N","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Beveled-Rec-N","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-TRANSITION-ANGLE-REC-N","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Transition-Angle-Rec-N","","missing_shape;missing_fitting"
"MHT-ME-FAM-Duct Accessories","Duct Accessories","MHT-ME-DF-Mht-Me-Fam-Duct-Accessories","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-TRANSITION-ANGLE","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Transition-Angle","","missing_shape;missing_fitting"
"MHT-ME-FAM-CIRCLE-MULTI SCALE","Level Heads","MHT-ME-FAM-Mht-Me-Fam-Circle-Multi-Scale-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000006280-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-DF-Rectangular to Oval Transition - Length","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Rectangular-To-Oval-Transition-Length","","missing_shape;missing_fitting"
"MHT-ME-DF-N-01","Duct Fittings","MHT-ME-DF-Mht-Me-Df-N-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-N-02","Duct Fittings","MHT-ME-DF-Mht-Me-Df-N-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Round Union-02","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Round-Union-02","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Tee","Duct Fittings","MHT-ME-DF-Rect-Tee-DN2400-DN2400","",""
"MHT-ME-DF-Rectangular to Round Transition - Angle","Duct Fittings","MHT-ME-DF-Round-Tee-DN200-DN200","",""
"MHT-ME-DF-Rectangular Transition - Angle","Duct Fittings","MHT-ME-DF-Rect-Tee-DN300","",""
"MHT-ME-DF-Rectangular Union-02","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Rectangular-Union-02","","missing_shape;missing_fitting"
"MHT-ME-DF-Round Tee","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Round-Tee","","missing_shape;missing_fitting"
"MHT-ME-DF-Round Transition - Angle","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Round-Transition-Angle","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Takeoff","Duct Fittings","MHT-ME-DF-Rect-Tee-DN2400","",""
"MHT-ME-DF-Round Takeoff","Duct Fittings","MHT-ME-DF-Round-Tee-DN200-01","DUP",""
"MHT-ME-FAM-Cap - Generic-01","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Cap-Generic-01-Autodesk-Revit-Db-Familysymbol-Object-At-0X000000000000628D-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-COUPLING SOLDERED-CIR-COPPER-N","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Coupling-Soldered-Cir-Copper-N-Autodesk-Revit-Db-Familysymbol-Object-At-0X000000000000628E-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-COUPLING-CIR-GENERIC-N","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Coupling-Cir-Generic-N-Autodesk-Revit-Db-Familysymbol-Object-At-0X000000000000628F-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-SOLDERED-CIR-COPPER-N-01","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Soldered-Cir-Copper-N-01-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000006290-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-GENERIC-N-01","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Generic-N-01-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000006291-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-SOLDERED-CIR-COPPER-N-02","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Soldered-Cir-Copper-N-02-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000006292-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-GENERIC-N-02","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Generic-N-02-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000006293-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-SOLDERED-CIR-COPPER-N-03","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Soldered-Cir-Copper-N-03-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000006294-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-GENERIC-N-03","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Generic-N-03-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000006295-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-REDUCER-CIR-GENERIC-N","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Reducer-Cir-Generic-N-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000006296-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-REDUCER-STRAIGHT SOLDERED-CIR-COPPER-N","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Reducer-Straight-Soldered-Cir-Copper-N-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000006297-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-STRAIGHT PLAIN-CIR-GENERIC-N","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Straight-Plain-Cir-Generic-N-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000006298-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-STRAIGHT SOLDERED-CIR-COPPER-N","Pipe Fittings","MHT-ME-FAM-Mht-Me-Fam-Straight-Soldered-Cir-Copper-N-Autodesk-Revit-Db-Familysymbol-Object-At-0X0000000000006299-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-GM-Placeholder","Generic Models","MHT-ME-GM-Mht-Me-Gm-Placeholder-Autodesk-Revit-Db-Familysymbol-Object-At-0X000000000000629A-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-MEQ-Air Cooled Chiller","Mechanical Equipment","MHT-ME-MEQ-Mht-Me-Meq-Air-Cooled-Chiller-Autodesk-Revit-Db-Familysymbol-Object-At-0X000000000000629C-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-MEQ-Pump-End-Suction-Frame-Mounted-Taco-FI","Mechanical Equipment","MHT-ME-MEQ-Pump-DN19-UND","",""
"MHT-ME-MEQ-Pump-Base-Mounted-End-Taco-FI-D-Models","Mechanical Equipment","MHT-ME-MEQ-Pump-DN9-UND","",""
"MHT-ME-DF-Rec-SBend-TypeRun-v5-01","Duct Fittings","MHT-ME-DF-Mht-Me-Df-Rec-Sbend-Typerun-V5-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-H","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-H-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062A2-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-BRD","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Brd-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062A3-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-MEQ-Pump-SurfaceMounted-Centrifugal-Horizontal","Mechanical Equipment","MHT-ME-MEQ-Pump-DN40-UND","",""
"MHT-ME-FAM-HEPA","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Hepa-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062Ad-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-SensordifferentialpressureBMS","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Sensordifferentialpressurebms-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062Ae-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Pressuresensortocontrols","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Pressuresensortocontrols-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062Af-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Airfilter-02","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Airfilter-02-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062B0-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Heatingcoil","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Heatingcoil-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062B1-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-RH","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Rh-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062B2-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Coolingcoil","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Coolingcoil-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062B3-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-FP","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Fp-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062B4-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-BT","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Bt-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062B5-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-VAV","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Vav-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062B6-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-GENERIC-01","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Generic-01-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062B7-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Axialairflowfan","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Axialairflowfan-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062B8-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-AP","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Ap-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062B9-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-SP","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Sp-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062Ba-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-SYMBOL-01an","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Symbol-01An-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062Bb-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-SYMBOL-02","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Symbol-02-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062Bc-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-SYMBOL-03","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Symbol-03-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062Bd-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-SYMBOL-01","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Symbol-01-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062Be-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-centrifugalairflowfan2","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Centrifugalairflowfan2-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062Bf-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-GENERIC SYMBOL-TEXT LABEL","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Generic-Symbol-Text-Label-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062C0-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Drive-01","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Drive-01-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062C1-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-plenum","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Plenum-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062C2-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-FIP","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Fip-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062C3-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Motoriseddamper","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Motoriseddamper-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062C4-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Lintstrainer","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Lintstrainer-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062C5-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-SYM","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Sym-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062C6-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Drive-02","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Drive-02-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062C7-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-SYM02","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Sym02-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062C8-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-M-ARROW-LABEL","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-M-Arrow-Label-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062C9-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-3 TEXT LABEL","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-3-Text-Label-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062Ca-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-DAMPER-PARAMETRIC LABEL","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Damper-Parametric-Label-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062Cb-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-MFD","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Mfd-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062Cc-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-DAMPER-PARAM-LABEL","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Damper-Param-Label-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062Cd-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-Airflow-IN-OUT","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Airflow-In-Out-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062Ce-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-View Title-01","View Titles","MHT-ME-FAM-Mht-Me-Fam-View-Title-01-Autodesk-Revit-Db-Familysymbol-Object-At-0X00000000000062Cf-Autodesk-Revit-Db-Familysymbol","",""
"MHT-ME-FAM-M","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-M-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062D1-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-BMS","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Bms-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062D6-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-HOUSING-2","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Housing-2-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062D7-Autodesk-Revit-Db-Annotationsymboltype","",""
"MHT-ME-FAM-HOUSING-1","Generic Annotations","MHT-ME-FAM-Mht-Me-Fam-Housing-1-Autodesk-Revit-Db-Annotationsymboltype-Object-At-0X00000000000062D8-Autodesk-Revit-Db-Annotationsymboltype","",""
